"","iteration","beta0","beta1","beta2","beta3","beta4.1.","beta4.2.","beta4.3.","beta4.4.","beta4.5.","beta4.6.","beta4.7.","beta4.8.","beta4.9.","beta4.10.","beta4.11.","beta4.12.","beta4.13.","beta4.14.","beta4.15.","beta4.16.","beta4.17.","beta4.18.","beta4.19.","beta4.20.","beta4.21.","beta4.22.","beta4.23.","beta4.24.","beta4.25.","beta4.26.","beta4.27.","beta4.28.","beta4.29.","beta4.30.","beta4.31.","beta5.1.","beta5.2.","beta5.3.","beta5.4.","beta5.5.","beta5.6.","beta5.7.","beta5.8.","beta5.9.","beta5.10.","beta5.11.","beta5.12.","beta5.13.","beta5.14.","beta5.15.","beta5.16.","beta5.17.","beta5.18.","beta5.19.","beta5.20.","beta5.21.","beta5.22.","beta5.23.","beta5.24.","beta5.25.","beta5.26.","beta5.27.","beta5.28.","beta5.29.","beta5.30.","beta5.31."
"11",11,0.975499532880394,0.0141614531907281,0.761041990582317,-0.00465044030794392,0,-0.18708441240841,-0.0560540042729851,-0.181811350193058,-0.0297098009761611,-0.0772147012018253,-0.134861982218652,-0.148331735269547,-0.102526452584494,-0.368358112808731,-0.129399510035263,-0.154832747848069,-0.123134446582394,-0.177723104493359,-0.071542320939966,-0.25063125847148,-0.174713012603438,-0.115881561458282,-0.0825926021726233,-0.105870244299764,-0.0792513032141316,-0.162438326292407,-0.136095899795125,-0.128224903720964,-0.162529264584181,-0.118713990457604,-0.0927204699033696,-0.163024881383343,-0.14007682930758,-0.0514131813617759,-0.130349886094756,0,0.179863990347821,0.0327510600066079,0.199607652294532,0.248894468617812,0.0834187622974095,0.101401798321586,0.128532273521839,0.110835194094097,0.321982663812866,0.167321535823866,0.0395472826248847,-0.0475507788638164,0.135972797205921,0.0104139632386943,-0.00648200654512735,0.0744797500054455,0.0860797515462679,0.232532337193158,0.00517391821145946,0.0805662632486178,0.0706745927445745,0.00154841108530036,-0.0459333188637357,-0.0835059603023739,-0.0227914608536396,0.0787627259683726,0.0167381821580408,0.222892891957327,0.143140203808434,0.0804029297036352
"12",12,0.974652029406729,0.0143985612552607,0.770627399695293,-0.00411269169603638,0,-0.139269834746499,-0.0609586988088362,-0.151739395186925,-0.0241728211906279,-0.0839062801957447,-0.133329863977147,-0.168693689192438,-0.0413118253456147,-0.316306959994272,-0.112512370198951,-0.144827393802499,-0.0884661694994746,-0.213240649885197,-0.0256482150134999,-0.230587495521325,-0.156803633670027,-0.13584797547491,-0.0808119303754833,-0.0987865286683888,-0.146382667782321,-0.145511181791208,-0.146523092980336,-0.181219496979436,-0.196795338240474,-0.120930702663548,-0.0581728951123256,-0.122739987341618,-0.143006176729541,-0.0830343167858631,-0.137767252493743,0,0.16704324264936,0.0479814584020269,0.107480705651131,0.263160923544473,0.0250519134822798,0.105287503297493,0.128279205580715,0.132949381909338,0.323572291002028,0.174010086711242,-0.0456371744262316,0.0445841077062914,0.0912373995005985,0.0452437821840547,-0.0211811881477789,0.0443188974949293,0.106042850592635,0.222237843298136,0.0141856622502204,0.104978954568763,0.0720117033404936,-0.000972524150294252,-0.0570446832407297,-0.0991988473034495,-0.002495861878806,0.0647303575298753,0.0358107295460241,0.197601179135611,0.139951164832371,0.114214788373985
"13",13,0.961605523408834,0.0146490532382288,0.771555270549326,-0.00391229285846982,0,-0.15861109931876,-0.072479362943847,-0.190155477255441,-0.00433268167974645,-0.117816042013148,-0.134738741443476,-0.16321575174087,-0.0410688259879976,-0.333424789591984,-0.116604449485269,-0.225154121044668,-0.0801160028309018,-0.194458405098085,-0.0417126707925568,-0.188809015240785,-0.160255360827946,-0.169168006030492,-0.0398493174334516,-0.0524789242746221,-0.0863614111282565,-0.137001774262862,-0.124966824853706,-0.1310191045831,-0.210470899514012,-0.118032527900114,-0.0689165256872537,-0.108061190793848,-0.141693285207461,-0.0527975288205158,-0.139086298122306,0,0.17394516522592,0.0531233386099142,0.172556108691778,0.224483627405259,0.0714392925309517,0.126625599179625,0.0923982388903582,0.13748284949331,0.40049132137194,0.184761830270501,0.0609318112998532,-0.0217164984719532,0.0633555875057192,-0.0113183534398675,-0.0203195284831571,0.0336332568128332,0.0583728137751773,0.176538105668377,-0.0200020046623109,0.0826296262265175,0.0817416435628496,-0.0307374766899604,-0.0573544747928671,-0.0964804499878425,-0.0348639150456642,0.0665106958657537,0.00642149181527068,0.199762288720864,0.135683970450417,0.0935065226488208
"14",14,0.961380265303637,0.0190690938922985,0.772301150097204,-0.00473298631635006,0,-0.156968516623911,-0.0834409441106395,-0.132094554546216,-0.0562720451494168,-0.110039991894412,-0.157845464551636,-0.154431181738624,-0.132811089964096,-0.313891795250171,-0.105670260461509,-0.138815604262627,-0.140669200890799,-0.171608529307379,-0.0561090478205606,-0.25979388815609,-0.171435507340822,-0.134644923364682,-0.0526627020488208,-0.0945903484575012,-0.0818519191279362,-0.130595490537299,-0.132673358008086,-0.204711944013887,-0.222078611730607,-0.103216795338211,-0.0712385380502576,-0.11196469030339,-0.143883619927515,-0.0736771208824176,-0.146656943602691,0,0.165089763605716,0.0560997274713547,0.108711605626858,0.202538015919028,0.0448480403557776,0.143489779038648,0.133438214437151,0.129890310815179,0.399871016975707,0.212556128236875,-0.0393590816096537,-0.0514146703695565,0.127842100416066,0.00316523986187184,0.0379138181057669,0.0519407294550015,0.0978227344428508,0.174696390417949,-0.0242276643408464,0.0627080828108776,0.0721366152486314,-0.00747227165106812,-0.0905449418455161,-0.0877624997729287,0.0097882296904514,0.0641948775088281,-0.0024054667492668,0.232705432418649,0.138905641078656,0.133142952267391
"15",15,0.966573597321122,0.0210617843322349,0.763052355899571,-0.00453100487429622,0,-0.167743238733741,-0.123180716235544,-0.174708314173444,-0.039841427736835,-0.08363493587978,-0.119043805573179,-0.174069351245119,-0.143998040319475,-0.33652830253414,-0.153336440559203,-0.268763942102853,-0.0845173992877996,-0.166496982065916,-0.0530102352040326,-0.221766442493549,-0.173469450253181,-0.143315506807296,-0.0593600998524735,-0.0941631158131286,-0.112555807569109,-0.18074556837956,-0.144125376887467,-0.183626873464138,-0.14407283286933,-0.102870018300523,-0.0999696899571376,-0.125652751328342,-0.149027682793331,-0.103724774652979,-0.17761139048377,0,0.206335284268285,0.0750773223170972,0.146767357799532,0.214035531830344,0.053894348225607,0.117635648333462,0.115908780585787,0.113211213210885,0.415028796648739,0.150860840737229,-0.0519132173769824,-0.0201110891469422,0.118389427119349,0.065235205697705,-0.00743812026548574,0.0958385358644969,0.0979015671763435,0.198900671880484,0.00038126930570645,0.120137531744293,0.00604273551599891,-0.00898814833575532,-0.115718941088498,-0.120867800321085,0.0153040472302348,0.106235256644263,0.00422510218964161,0.228870224990321,0.16422596057668,0.11221514856342
"16",16,0.963183748693503,0.0205543793339558,0.763734997336557,-0.00463042434948669,0,-0.181129192814762,-0.0923386052743098,-0.149088067383084,-0.0352280377437594,-0.158707333088939,-0.140019099002193,-0.171021408187904,-0.0359193491119846,-0.336369437715273,-0.155562244593011,-0.258822769607105,-0.0889036389172405,-0.165073833535095,-0.0549166296905897,-0.188209885998161,-0.154994449268549,-0.13758614472194,-0.113854228123008,-0.106344233096559,-0.127639311461122,-0.160691497160441,-0.165467063407991,-0.125575428026798,-0.157224770121345,-0.17549523466106,-0.0808727188660044,-0.108222415670866,-0.204315754908758,-0.132272840617531,-0.142313439307714,0,0.206755648444457,0.0516377298008175,0.12150124332351,0.254836263184581,0.0449196161299901,0.172791779596348,0.167240757826646,0.114541627196859,0.313698677293001,0.154763123253371,-0.03569943534146,-0.0337625100852455,0.133822714363303,0.0472089127573005,-0.0419545046505535,0.115047253991982,0.133986629118099,0.185487183559142,0.0192696527677372,0.128279439590904,0.019071311812738,-0.00598415962224992,-0.110164406132804,-0.113147409398647,-0.00599619813622613,0.0841345994456472,0.0449611353979499,0.223900895918656,0.13533907982755,0.110703080234228
"17",17,0.963511078911202,0.0214424683088823,0.763258096990617,-0.00329523841405428,0,-0.180445235014319,-0.0775618420910606,-0.137994402392002,-0.0369738993614363,-0.12211386025615,-0.130971775685609,-0.143846939528267,-0.0865758910994715,-0.311935473928589,-0.146130472991828,-0.256743102624603,-0.151364774845894,-0.181010362811316,-0.041802331060028,-0.201480325353899,-0.14967295010389,-0.139386978645584,-0.0671024945873414,-0.10534963208204,-0.152193971340933,-0.124630817089848,-0.180052734433763,-0.159211831311951,-0.205793117296609,-0.169930977529236,-0.0913389735345255,-0.162013240964173,-0.201283120024984,-0.0613542408648665,-0.138417682107723,0,0.188068811394439,0.085038185576567,0.168966011288123,0.208425497501036,0.0647673013831015,0.0912268871225116,0.149570801555905,0.119645325842511,0.358501807486526,0.2302325186521,0.00109271558662551,-0.0042543749005722,0.0827475930399489,-0.0342509531092383,-0.0529223703624842,0.154767533478555,0.132050498977628,0.183880511633557,0.0244359650958526,0.114200716960142,0.0673662105904646,-0.0281298610080068,-0.0499783475942286,-0.0828662861593071,-0.0134660636123702,0.0808533449706954,0.0699663296020779,0.17023722871712,0.120556122479918,0.147054869889328
"18",18,0.967217314910312,0.0204596827867799,0.764702747842676,-0.00733855127030037,0,-0.137030160302625,-0.0761086726061218,-0.141626243685464,-0.0621367229600352,-0.143756699806923,-0.137166473525159,-0.17301255842014,-0.0921068963774242,-0.363001377912396,-0.129805289156829,-0.244755037816415,-0.0768326725704716,-0.19955786027817,-0.0655926242616529,-0.212283810155935,-0.145362663136478,-0.131191419551908,-0.113717506774147,-0.129443426128756,-0.0835489678313094,-0.121950663543622,-0.193924981253757,-0.170008652053767,-0.233078980064405,-0.172197563100274,-0.0552806431428973,-0.113646852144292,-0.133138302042556,-0.0815151550576115,-0.137501679357689,0,0.175933740858463,0.0867738631456847,0.15113893048907,0.249780942176927,0.0798511289407216,0.147283519646518,0.115332198154677,0.109637398346207,0.383047458525117,0.170942142303145,0.0662191679489659,-0.0197576925382265,0.0823826252766467,-0.0484672584596462,0.0492619590453564,0.141873493528913,0.111882532611255,0.191383699148454,0.0448686637910979,0.108982015188517,0.0297719689859877,0.00351815317026711,-0.0822533281840227,-0.112767657362694,-0.0147982027193557,0.116530582604439,0.0718016944560632,0.197410657574884,0.131367292614537,0.112432257205649
"19",19,0.95768996125346,0.0209239065929535,0.764259257223091,-0.00748468625072262,0,-0.141800163305824,-0.128039670045553,-0.157105110062086,-0.0248916103596434,-0.165313366114292,-0.169185073739761,-0.123984296815459,-0.0471409099769647,-0.32488719889299,-0.129312768825029,-0.144656587621655,-0.0756623183323109,-0.183304233686411,-0.0284482208411075,-0.252355435345843,-0.141369949831131,-0.102875800848933,-0.0540710578949861,-0.0310123812739679,-0.08804085022714,-0.132395383077792,-0.133611263477631,-0.20338761762142,-0.22540232043721,-0.106357191350769,-0.0415015269207442,-0.140808862458921,-0.129433014010908,-0.0929317515727806,-0.1276398501213,0,0.200003940546014,0.0870105700841392,0.140121458680769,0.258250431270892,0.0626554527138421,0.107359770053826,0.111623833620129,0.160271621599815,0.383028286437984,0.211341057647476,-0.0168672614443125,0.033199126315057,0.12910132295688,0.0413525701653444,0.0366087935159515,0.0967869491879118,0.109107037984985,0.209955797265874,0.0400639671705141,0.107419155284138,0.0454323285518538,0.0252577128725845,-0.0379746573696104,-0.126848615543101,0.0148478365446858,0.130701433684421,0.0424418785259211,0.20290306655818,0.133709979809909,0.12710207399842
"20",20,0.955917438500886,0.0210360175802304,0.757331579208883,-0.00561748902917452,0,-0.178297709590555,-0.0590986671405413,-0.153900729187799,-0.0241199173893814,-0.10920185720527,-0.131013069742486,-0.191575931329753,-0.0575274942187386,-0.338141014584963,-0.116173390566109,-0.172228761914986,-0.149846743411159,-0.199533652680326,-0.06265285631214,-0.228813966824391,-0.153189076225364,-0.124521508754513,-0.0752196870016346,-0.0429114261555326,-0.128510133840212,-0.135537980101985,-0.150872489786937,-0.194195527547368,-0.127897779839143,-0.121134277213007,-0.135372340964453,-0.100023161827258,-0.128133841250861,-0.0683063592022463,-0.124028776534747,0,0.168877564715234,0.0731956939758,0.195884405213978,0.237588494625064,0.0871568103307135,0.109559890440301,0.119876350174781,0.173246519808734,0.377776655930409,0.211231484644963,0.0529747389211054,-0.0155311019598088,0.0679678427203285,0.0443296038626618,0.0209404916066533,0.0948359256870989,0.0904205515969097,0.220951666770508,-0.00636539737258827,0.0663329885997326,0.0761766261253809,0.00650809992758257,-0.063352881264467,-0.127150101287526,-0.0289172153837184,0.101749136050674,0.0294151301095704,0.250970244826683,0.193036001357057,0.130653501812476
"21",21,0.953712667114116,0.021260297327206,0.759987707602995,-0.00461046560469406,0,-0.174157265423845,-0.0878255663249167,-0.160901717848676,-0.0205413769396948,-0.18119862698796,-0.151562834994525,-0.186616641256273,-0.107533542911518,-0.33026862256975,-0.145010224539389,-0.215531226605538,-0.150307892892239,-0.207089272475373,-0.0183409090078057,-0.243804837592001,-0.126999605901933,-0.147501958234897,-0.0823216630008008,-0.115195872214136,-0.112250294552175,-0.160237470604066,-0.152629686277819,-0.198377212794116,-0.197760264268118,-0.167572841186556,-0.138453713248711,-0.087849071351661,-0.153994836764101,-0.0933251654773152,-0.121590728483325,0,0.185994930308237,0.08236905259272,0.222371451490752,0.251341341447413,0.101127813796398,0.110939767838211,0.0995718077655011,0.105661839690436,0.343687455819,0.209332066711614,-0.00461502574200934,0.0100688625610759,0.0537298193216801,0.0457021023583107,-0.0540364813413845,0.0824090057022807,0.105799769395559,0.220585558508375,-0.00120657509607442,0.0697989447713151,0.0729933059649648,0.00657545781657014,-0.125886460979981,-0.0835332311476264,0.0298572048954127,0.152304472589265,0.0513921569544605,0.216576941576865,0.136243768689652,0.139194920030944
"22",22,0.952593992563317,0.0213601683160183,0.760327497854694,-0.00445121706263942,0,-0.212918546089958,-0.0946524279023521,-0.129273381921323,-0.0431696370430042,-0.125325494301941,-0.167913647908028,-0.136052451509778,-0.122807760855182,-0.340828309941777,-0.125844957857526,-0.185220896609323,-0.142431575559207,-0.183957066848234,-0.00898035602442414,-0.259652189909795,-0.0926744397144264,-0.125926904801883,-0.115609441487724,-0.0657149489215349,-0.118244450210603,-0.133743944250887,-0.161590997665483,-0.187969360546236,-0.211071133195855,-0.153304615031807,-0.143418571388359,-0.0943470276713253,-0.164668340846503,-0.0886651593275696,-0.136755343520218,0,0.208884038738875,0.0889371256301164,0.189344390261034,0.213362833438939,0.0912717027400288,0.114860474618126,0.12237468532022,0.104153735188745,0.380814660902006,0.187273908562445,0.00786136800678448,0.0435990903375599,0.122131628238508,0.0417777622393513,0.0808564133733908,0.0982463437923024,0.0600500163795628,0.226731438705008,0.0109657011314317,0.0694883101658232,0.0314587026009688,0.0242627757000231,-0.112642683708699,-0.107267670629823,0.013494730931608,0.0737652407893933,-0.0212563285001796,0.216096740077994,0.13560291602953,0.113113300424163
