"","iteration","beta0","beta1","beta2","beta3","beta4.1.","beta4.2.","beta4.3.","beta4.4.","beta4.5.","beta4.6.","beta4.7.","beta4.8.","beta4.9.","beta4.10.","beta4.11.","beta4.12.","beta4.13.","beta4.14.","beta4.15.","beta4.16.","beta4.17.","beta4.18.","beta4.19.","beta4.20.","beta4.21.","beta4.22.","beta4.23.","beta4.24.","beta4.25.","beta4.26.","beta4.27.","beta4.28.","beta4.29.","beta4.30.","beta4.31.","beta5.1.","beta5.2.","beta5.3.","beta5.4.","beta5.5.","beta5.6.","beta5.7.","beta5.8.","beta5.9.","beta5.10.","beta5.11.","beta5.12.","beta5.13.","beta5.14.","beta5.15.","beta5.16.","beta5.17.","beta5.18.","beta5.19.","beta5.20.","beta5.21.","beta5.22.","beta5.23.","beta5.24.","beta5.25.","beta5.26.","beta5.27.","beta5.28.","beta5.29.","beta5.30.","beta5.31."
"11",11,-0.0378952186898592,0.0189936768437317,-0.180862428897149,-0.055684334069357,0,-0.059845221719617,-0.0808841139767945,-0.107736176181557,0.00890820790134678,0.0245285454789095,0.00593346610567481,-0.0228880531414866,-0.0820194929749385,-0.31388619416182,-0.131465762356526,-0.0977964491356133,-0.0471621048035558,-0.0443180823750546,0.0099229260112326,-0.19276622803156,-0.0732965405689677,-0.00739817552301417,-0.028931145458016,-0.0213791687469057,-0.0262916836464233,-0.0238913232841957,0.0109873631546517,-0.146985867895961,-0.185593763268349,-0.10857902327071,-0.0738630279968464,-0.101409878258951,-0.0663147603283941,0.0480682958807805,-0.0737844744394599,0,0.12783616374191,0.204245595976569,0.131835888908544,0.198700109991008,0.0176762415033104,0.109187754033187,0.154014036060467,0.240503778623243,0.495400291974712,0.221275687502714,0.135129210060882,0.0622475120385545,0.108004497016576,-0.00266333851822146,-0.0300915883500177,-0.00433786717127872,0.0577881242862139,0.168091302929874,0.0155456662971012,0.18308945071861,0.101541513500938,-0.0890901436226684,-0.01367327743544,-0.0322527460111334,-0.00529017023455848,0.12669591127915,0.0579496580901164,0.223739035865625,0.158326037023907,0.105130589842229
"12",12,-0.0488128860083351,0.0202655636105611,-0.186987615101175,-0.0554558030968272,0,-0.06420351677463,-0.0771634979568471,-0.0754416456489373,0.0152514233509783,-0.061719084596823,-0.0161996666509378,-0.0215378570345823,-0.122351595399156,-0.319607010029958,-0.0835870290552489,-0.0761983998470945,-0.0503610999367429,-0.0189792077458661,-0.120447186440385,-0.103331986759609,-0.0884684102465786,-0.00294172074845854,0.00722842309343803,-0.0257521788356644,-0.024790676980457,-0.0475760540920502,-0.0637540128696249,-0.148979107249623,-0.128871723771578,-0.143843307769044,-0.0219601265473233,-0.0706492960101105,-0.0573127797934257,0.030122002428068,-0.152486167301079,0,0.195448094523047,0.128587087014487,0.116726142410261,0.166751174077836,0.0926644405742246,0.192068602524653,0.111871096980222,0.122806200913454,0.398702555640315,0.175295284588295,0.0769960915712616,0.0535722336487422,0.0307297668520109,-0.0678076893371242,-0.0626783263992985,-0.0320394152865062,-0.0299054223738268,0.0701894472113557,-0.00466932783898315,0.157206016693212,0.0543350275996995,-0.00500155283618034,-0.0126389757991808,-0.0130325163366796,-0.00642533290295503,0.138061329038959,0.0559787200593461,0.151224806012863,0.148123751834863,0.206069226420336
"13",13,-0.0450389348289669,0.0178238942482371,-0.17685970361992,-0.0555079564569734,0,0.0315669230342081,0.0499701849162284,-0.106108571710599,0.0477667612543765,-0.0677096329864351,-0.0108913546086545,0.0168549218800404,-0.0736886678950006,-0.164811432828166,-0.0997090706988403,-0.0508488103783599,0.00159355719162538,-0.0530453526747247,-0.0318681411323205,-0.146290399015383,0.017894519911067,-0.0555090119599382,-0.0479338688223551,0.0018603262149792,0.0135000897489216,-0.0743079873102842,-0.0551060584287872,-0.163018862094407,-0.203699490445968,-0.0845775907119833,-0.00901130870648363,-0.024108314089493,-0.04518233331217,0.00287078336227779,-0.138482038127645,0,0.208330410099168,0.158494914136767,0.131654336957713,0.153342579413878,0.048159168684904,0.140710569349609,0.149267149440489,0.181717376307325,0.378514350737485,0.231223401539978,-0.0610238372026463,0.0251364248356365,0.0358683679883859,-0.0604963295742682,-0.129434724577232,-0.0320601069479729,-0.0409219608239539,0.234182396219329,0.00321602273929017,0.23751188228903,0.0616227636895217,-0.0581582292504097,-0.0141683041954155,-0.0782032062588436,-0.0147327565884195,0.0671970414294847,0.0562480728247812,0.143655040254004,0.162910986517757,0.061794601530734
"14",14,-0.0475027367829653,0.0161816945464684,-0.166216905905647,-0.0563969702020145,0,0.0145974977897775,-0.0337476127243296,-0.116726444014824,0.0531527828157316,0.0347702779601458,-0.0206842295527036,-0.0306372584109356,-0.0703118246413306,-0.235671118180796,-0.0873175760791253,-0.0500516685355165,0.000422852396297031,-0.0604237611944351,-0.0536311451539414,-0.154340925979127,-0.0177430180539727,-0.0318032010905917,0.0700016911139204,-0.00592677902785328,0.0273321570663722,0.0509196164626485,-0.0619088384811455,-0.135064614709551,-0.0847036035518377,-0.0669629243110002,-0.0598617814108603,-0.0569120441230153,-0.0692905067801533,0.0481881139125002,-0.0345756066139284,0,0.216760500940895,0.173893051822398,0.0620337441687643,0.152099961308388,0.0545545142133084,0.157651847724779,0.102985699822471,0.129700378925301,0.394589784656432,0.191431186668197,0.101797449592881,0.0978189295000746,0.0372854429788996,-0.0400466907874973,-0.120084292859012,-0.0327495120628532,0.0319421451045073,0.0904812228884644,0.0696658801921363,0.131885041922438,0.0804997165460955,-0.0668178768159034,-0.0538127691251477,-0.109282205749557,0.0164489954165514,0.100442685720217,0.104626751021201,0.126801967035272,0.120491745864619,0.18881127913987
"15",15,-0.0631911480336503,0.0158254931981101,-0.166551966074176,-0.0536366054315959,0,-0.00458168187628196,0.0175848977860967,-0.0137269973087665,0.0123026791025168,-0.0750915605089657,0.0357357376382757,-0.107614797087239,-0.0498591689168784,-0.219715469812988,-0.0856766997101078,-0.0977255972429767,0.000558260274336846,-0.102555618892648,0.0473454132575628,-0.166211406879103,-0.0213669945865863,-0.0318146834455066,0.0252712954623709,-0.00141014945343356,0.0667719557649898,-0.0205223307251666,-0.094595175289176,-0.175581393525792,-0.175579462930188,-0.0856914121714121,0.00197032463457122,0.0296219473805935,-0.0634925693951037,0.0358391030835668,-0.0318398329031968,0,0.179373554550897,0.146824282955733,0.104391221447054,0.17029503363224,0.0557971656703096,0.148494973308966,0.101582771997628,0.145527757217739,0.447731834314207,0.134421277292809,-0.115789586261912,0.0805348675146303,0.100131709644965,-0.0257839653725485,-0.106170945670606,-0.0539069634653499,0.0690223830949275,0.0409524073298055,-0.0939519150491031,0.166308613435234,0.0498671528087591,-0.0901834893557734,0.00540884563606123,-0.117146478742626,-0.00152927701210565,0.0670296530082585,-0.0172894177727597,0.122844673580743,0.266146352471209,0.0805764983056539
"16",16,-0.0614367901972639,0.0174374207391264,-0.165224749636577,-0.0540626830268941,0,-0.0322239515015652,0.0208992663604997,-0.0466496258566938,-0.043047267543614,0.00806587474014747,-0.0189891162934797,0.0244565427392023,-0.0592309988921949,-0.240230134299949,-0.052504061094527,-0.00113513196532886,-0.0312583028370518,-0.0989788086032992,0.000404337819726749,-0.117785509282068,-0.0530779850363247,-0.0322955796777272,-0.0243271791472635,-0.021322892521616,0.0616906566182977,-0.00850361440237345,-0.00473538890962959,-0.168957098741389,-0.139254594134275,-0.136069445161209,-0.0617856761531666,-0.0205202673165954,-0.10185036770082,0.0351859794516726,-0.0507504890843871,0,0.195907326838641,0.087421454273543,0.122608042740151,0.161539539152941,0.0194254356832131,0.121744754672107,0.106574803770716,0.0998192499403549,0.460702332658906,0.227875889083474,0.0333366196235779,0.0527555173699869,0.181198559828081,-0.023788749299837,-0.106992606889828,-0.00116573851246861,0.0216068679157015,0.196071077944711,-0.100832576905435,0.195406337300495,-0.00498872641432436,-0.0500396786346321,-0.0538133126458713,-0.110007022180327,0.00698391658907432,0.0938408578351423,-0.0133932018780999,0.0383447478955593,0.178668809671909,0.157339049024013
"17",17,-0.0451770239927308,0.0171699379877981,-0.161814563216097,-0.0548991757232225,0,0.0171711157354742,-0.0234128263346064,-0.145345756787955,-0.0415267570461663,-0.0314613368210054,0.0337083961802422,-0.0292003235015084,-0.124662831742342,-0.276810823753722,-0.0939001091687699,-0.240160177210751,-0.00814216754550916,-0.103836806435939,0.00936460603293036,-0.128508064881552,-0.00373878860423602,-0.0110698235098769,-0.0421857941777849,-0.0407840860922472,0.0291504964475466,0.00530352667387002,-0.0818975850045538,-0.23191359299393,-0.133315404573097,-0.129822219836465,0.0104720793724474,-0.0216005985617743,-0.0280455102872001,0.027563243277863,-0.0474336786269734,0,0.204902077075042,0.155804584969429,0.0695326309461623,0.24169843953153,0.0841415895892365,0.103912518389807,0.115127813474111,0.141887047088354,0.33075585436981,0.146028827762046,0.0335157250442926,0.0179610093062648,0.168568568792772,-0.0265993850065646,-0.145443225324223,-0.0385148809387493,0.0950726785668145,0.175229168954232,0.0178064424407499,0.228689863555713,0.0116157605916958,-0.060086898906843,-0.0593914166709779,-0.111859331110961,0.042849077389382,0.13364372661174,0.00558842752329852,0.188265111536838,0.183209613153678,0.129781821699735
"18",18,-0.0379760931012192,0.015571532655508,-0.175138789094505,-0.0533839501370861,0,0.0227430272558641,-0.0121590314051319,-0.086004870366259,-0.0710488055393198,0.0483377637906031,0.016512118203359,0.0104487564518741,-0.104019524293278,-0.300122156394903,-0.0754963273139306,-0.180568410584241,-0.00455770794908479,-0.0473910427457017,-0.0343874079580368,-0.12146246348941,-0.00633336202087127,-0.0318564250911997,-0.0105542413199191,-0.0489055301876595,0.0284510749270293,-0.0356009396576784,-0.0436723594214558,-0.134324511969284,-0.134125590378132,-0.111057788851029,-0.00883718798037098,-0.0454067215492352,0.0101769367524054,-0.0190135671205587,-0.0360701375023744,0,0.110146730728445,0.178525575761066,0.0671327741041123,0.119736060008877,0.0909940047171535,0.0851960207697889,0.108316413136901,0.137769523645322,0.379065949216227,0.177687864061891,-0.0348240876741947,0.0827445500815491,0.14985467778644,-0.063752116334086,-0.0559219815542667,-0.00390696573422931,0.0582623020255013,0.179008591194367,0.0191406556665017,0.215192215042591,-0.0125247965563565,-0.0380862709460025,-0.0364575964838144,-0.076979066273285,0.0421062142514249,0.0832192251396947,-0.0153477512835869,0.196398707633552,0.179958551226624,0.12878275290367
"19",19,-0.0350588798894303,0.014322667964845,-0.172280240887898,-0.0524207763606847,0,-0.079585377398849,0.0533134924227938,-0.0496112806576885,-0.0611214955360845,-0.0764371343103999,-0.00731774081369703,-0.0906272135662506,-0.126453609467638,-0.320577394064971,-0.0852852666596544,-0.215721534287547,-0.0296495290240421,-0.103642894687583,-0.0351571187950012,-0.182393646303054,0.00538617395545532,-0.0301633266325635,-0.0110527245630891,0.00497602182141545,0.00358375660721116,-0.0327788803402511,-0.0796318888152893,-0.148576345988547,-0.159964024046312,-0.110476730361053,-0.0183325487937495,-0.0265450242058519,-0.116283644589008,-0.0419059093053017,-0.0610262909402562,0,0.125517187919424,0.169879573414328,0.051563679746014,0.204762952573532,0.010179319241284,0.0995865128243709,0.0762122884627286,0.170370901762252,0.416304342719271,0.227304889148731,0.012827111210765,0.0138424418166108,0.110512618465633,0.0213086699417013,-0.0731393078337169,-0.0229774627453242,0.0111770638502629,0.204887389989531,0.0239382079102688,0.212437289751208,-0.0364791695797437,-0.0666985981863149,-0.00140145020676917,-0.106655088236636,-0.0410842379433468,0.119309877603349,0.0304436327494734,0.132270743123467,0.140007702319872,0.133347578178296
"20",20,-0.0335656657777344,0.0142391834950951,-0.173246433570946,-0.0512485212989145,0,-0.0160436633594218,0.042260952683785,-0.0399765803730964,0.0564215551846924,-0.068762944161409,0.058355373058815,-3.68328132432927e-05,-0.157244985591847,-0.225677684501599,-0.0953002083806408,-0.157371807769471,-0.0162331905383067,-0.0913372046595675,0.012290398110171,-0.168610224706663,0.0383596554092091,-0.0253175823591476,-0.00974557195775362,0.0223518530594135,0.0719188078021896,0.0118157750632716,-0.0833380834734717,-0.169494681790653,-0.12264429929184,-0.105263465493326,-0.0471866582801484,-0.0518298936861161,-0.0422875571315867,-0.00969855400154221,-0.146026911820719,0,0.163383311311779,0.126773318377374,0.0322483472746904,0.135295806414351,0.0583328957878975,0.170326700248323,0.145458702226252,0.144866823649897,0.422429452739068,0.21346162355002,-0.0235080223154811,0.00421732330785457,0.0892611076545455,0.0423400431569096,-0.113068562531187,0.00966897292282581,0.0111570487414677,0.0658358397893892,-0.084015749814309,0.182519160245183,-0.0236546138842713,-0.0588151679109607,-0.0229711797570882,-0.0236462654366355,0.0354080454811374,0.0551844479781179,-0.0262502898413298,0.122876297484439,0.177957144732326,0.0888324697035726
"21",21,-0.0337035427122574,0.0144711682125801,-0.170784321479598,-0.0503509317145222,0,-0.00544414311523551,0.00679263394313062,-0.0682479247292062,0.00939284954919896,0.0500514786626887,-0.0347285889813977,-0.0995560443235634,-0.162227141995068,-0.220772683110606,-0.0628908372068502,-0.0544269826530586,-0.0227184589197042,-0.0893682237877853,-0.08146984548784,-0.125502086219783,0.0278973186220587,0.0255663351802385,-0.0517738928077159,-0.0531208699682979,0.0206268700884876,-0.0262242739473308,-0.0989505580660398,-0.154596253868805,-0.137367153987126,-0.0642904588421706,-0.0328058067975958,-0.0755381354293062,-0.0553786552056982,0.0136647031160289,-0.0504430243357661,0,0.17535100333563,0.157218251715759,0.0900284776418614,0.143701122933586,0.00227988033908483,0.0721239284952676,0.0277743668310568,0.156853588568606,0.387709549386131,0.1573106196441,-0.098908932345805,0.0463118134446159,0.115300461511961,-0.000576875877246651,-0.146438670093862,-0.0728390117838509,-0.012048349380701,0.18916074454238,-0.0772117643028696,0.14583010852193,0.0403435651144643,-0.100737530645641,-0.0699034985216687,-0.0502948981445648,-0.00508268755483365,0.136363924709318,0.0269024455648492,0.0736520195529172,0.183844247763326,0.163919038883548
"22",22,-0.0318669586245626,0.0150984270510157,-0.15856692549446,-0.054951324809159,0,0.0332790239442844,-0.00601173329957178,-0.0968751837272826,0.0255177405660346,0.04839604351469,-0.0545122423742757,-0.000473179283031311,-0.0696486779956222,-0.37162582523605,-0.0345399438031958,0.0754479022459997,-0.0229580609036287,-0.133844139129915,-0.0390353274907229,-0.191394078852141,0.0219082423419466,-0.156602370140697,-0.0437997468448258,-0.0257301350299267,0.0218845850726325,-0.0497989510442776,-0.0111837639868242,-0.141063334035267,-0.148022048878778,-0.172894525858201,-0.0155024756381597,-0.0563379450588635,-0.0593356131875147,0.0463996549570439,-0.088219788754945,0,0.164882241342458,0.155459252495734,0.101962356572686,0.123637627349821,0.00648169626914159,0.0591554764355605,0.00975367617927805,0.125427000264196,0.322711211842839,0.153616237735806,-0.0290597732117541,-0.00432437020922418,0.108960098146111,-0.0226715930170571,-0.0268963186395617,-0.113295322130561,-0.0186514737082108,0.170598110020224,0.00227914332724752,0.146649155044449,-0.00513301363346702,-0.00413366386268987,-0.0576175112955852,-0.112849026376285,-0.0208179080109303,0.0583778652141351,-0.0361255037930527,0.125307193739222,0.164545162604385,0.0765111523387466
