"","iteration","beta0","beta1","beta2","beta3","beta4.1.","beta4.2.","beta4.3.","beta4.4.","beta4.5.","beta4.6.","beta4.7.","beta4.8.","beta4.9.","beta4.10.","beta4.11.","beta4.12.","beta4.13.","beta4.14.","beta4.15.","beta4.16.","beta4.17.","beta4.18.","beta4.19.","beta4.20.","beta4.21.","beta4.22.","beta4.23.","beta4.24.","beta4.25.","beta4.26.","beta4.27.","beta4.28.","beta4.29.","beta4.30.","beta4.31.","beta5.1.","beta5.2.","beta5.3.","beta5.4.","beta5.5.","beta5.6.","beta5.7.","beta5.8.","beta5.9.","beta5.10.","beta5.11.","beta5.12.","beta5.13.","beta5.14.","beta5.15.","beta5.16.","beta5.17.","beta5.18.","beta5.19.","beta5.20.","beta5.21.","beta5.22.","beta5.23.","beta5.24.","beta5.25.","beta5.26.","beta5.27.","beta5.28.","beta5.29.","beta5.30.","beta5.31."
"11",11,0.744145212760431,0.00919139196940544,0.551022760017263,-0.0192912769983271,0,-0.152008333238608,-0.0681785499931514,-0.187276872274148,-0.0172823547061032,-0.0449935563943916,-0.131110275565765,-0.146919476911926,-0.0939165866600054,-0.299310912489252,-0.203295350495525,-0.0411749623181201,-0.111562457614301,-0.164858840246788,-0.0234290581188824,-0.225169701787378,-0.122825126883461,-0.138652711870346,-0.0517623714094424,-0.0895792138981068,-0.0234570725516674,-0.141370062969356,-0.151085115061124,-0.144775019827694,-0.192861806202608,-0.104236460225733,-0.0599908729891683,-0.131854294703459,-0.159833325983286,-0.105357029448681,-0.132434562753066,0,0.152585541103716,0.102403004420856,0.14804430696018,0.209783417194204,0.0596358857609869,0.130174960182681,0.121671493492439,0.111321344329936,0.376263538339963,0.121369027015098,0.0361070495657724,0.000162966455812,0.0905658197973774,0.00937219875645504,-0.0416615740221685,0.0734981450201628,0.0684734545793756,0.182820385395243,-0.0224410936841513,0.0919981341722723,0.0401006258809834,-0.0311611279899913,-0.0212192262992335,-0.167288989519481,-0.0184545067262333,0.100158831088219,0.0148455995688631,0.225295731185911,0.157824808043505,0.0928721813646539
"12",12,0.745064977393295,0.011542614863981,0.548304995171505,-0.0188604190991618,0,-0.162108595631161,-0.119430599351316,-0.168462604225973,-0.0282686985877109,-0.0445499448439699,-0.117989575016495,-0.176770136205128,-0.0994194667273221,-0.28387337724325,-0.137741620400057,-0.217890990497398,-0.0351713459954066,-0.189376550936667,-0.0734957209854355,-0.173915274294645,-0.0879627529441373,-0.12139993659794,-0.0392633394751381,-0.096152078019606,-0.0334895865064417,-0.119140642014588,-0.161542921585509,-0.125305609001389,-0.198026181008593,-0.174752229223295,-0.0770883963229063,-0.112687820125468,-0.173323735542161,-0.0193926250523727,-0.156719163757559,0,0.133812682087779,0.0792786743364337,0.118272393782475,0.197506493249529,0.0519297314609052,0.101610136233894,0.168603765315923,0.075910616207217,0.343598894230092,0.17494885883274,0.0103310573802118,-0.0197214692178177,0.0778012768006606,0.0187899166488146,-0.0556493316909433,0.00867335041665238,0.0728696636395495,0.171727056470838,0.0393356724912657,0.120316042881865,0.0512098093388837,-0.0436392327840944,-0.121194836792619,-0.135181442766423,0.0252305051453943,0.109991095348237,0.0184166447259412,0.250881665923826,0.149533847166711,0.176470492789992
"13",13,0.746094971703083,0.011262529570855,0.541006940102278,-0.0123131798779343,0,-0.140877352692299,-0.109139117095402,-0.177442365048079,-0.0260819535046824,-0.0563688494742649,-0.147800565227021,-0.132112275472435,-0.111942918237108,-0.386513232505285,-0.162833832826181,0.0283826226838634,-0.0434463347496645,-0.160931150410717,-0.0417798674546868,-0.177849807479548,-0.123653332810749,-0.129618019399753,-0.0533101565660283,-0.0855302389919882,-0.13603044626795,-0.0765452357191966,-0.16436072159172,-0.156232088569649,-0.190814345253997,-0.130004969015923,-0.0545109382483226,-0.121495587864719,-0.213244905852553,0.00290890509970725,-0.157160015915038,0,0.214080302888912,0.060038084667165,0.103681449869772,0.210414758311908,0.0507687787095979,0.104328001078621,0.17003097926505,0.0881831511609087,0.356026868453105,0.15979598629939,0.0559860344256347,-0.0262942908491075,0.0772432850975952,-0.0385177168255612,-0.0221539778168046,0.0377340569314634,0.0722699612492096,0.153782288228995,0.0241273429076876,0.113467686332278,0.0956593911730298,-0.0530435017771988,-0.0519657229763023,-0.192246506918314,-0.042640519996988,0.110194673020599,-0.00899834822101516,0.251153999039628,0.113919725882694,0.0746908396881391
"14",14,0.746658967173423,0.0116165605878469,0.539194831694673,-0.011525749014241,0,-0.133604325825814,-0.088651506551183,-0.138367931956434,-0.00294145810263744,-0.0617645266649243,-0.112933488667242,-0.129656920128223,-0.111081540232422,-0.325350551612894,-0.180716275623664,-0.0256149109237333,-0.110683255653551,-0.157135887075889,-0.0403359427115302,-0.185196045732166,-0.125203870948315,-0.135001564894139,-0.0539516971315313,-0.0582172407431869,-0.108872688278159,-0.109742596314873,-0.140852459949688,-0.154980725583534,-0.158626658590227,-0.107591531944685,-0.0707572674662107,-0.12109736349593,-0.224498858417624,-0.0590924187714933,-0.173467648450305,0,0.219409752062799,0.0628900163425958,0.0874603271199975,0.186415718749807,0.0328803846893241,0.0787321105510911,0.18041658719599,0.079857333533089,0.355697697442622,0.162420839713269,-0.0168259444753258,-0.024136923231521,0.0689599225810173,-0.0235005529914899,-0.0460930032740932,0.0253353059597733,0.0648108770047441,0.172573845737382,0.00701893045564321,0.127389123739329,0.0927381442462343,-0.0499816148433681,-0.0582174367174379,-0.16307535954263,0.0132209865022102,0.0600976787459478,0.0149821178929759,0.124007361409429,0.140121750158976,0.128545152061953
"15",15,0.74217734811575,0.0110164802903313,0.53934904855301,-0.0131461114533708,0,-0.125904861905165,-0.0983298545090613,-0.141035248561092,-0.0494509810936385,-0.0400298611145413,-0.138265518218648,-0.144371814145064,-0.135371740958769,-0.357366254728387,-0.176011830726785,-0.0876087945908822,-0.103153488209459,-0.145631093124151,-0.0383244316584637,-0.20919999451108,-0.136087765974787,-0.131902272565879,-0.0810429816769797,-0.122131298445614,-0.112091440027662,-0.0936076957197706,-0.112512472214944,-0.0988175142228719,-0.14453574539558,-0.101657884006733,-0.0259797719771678,-0.116461319178881,-0.105579795781777,-0.0760023291588286,-0.0996682728097884,0,0.129624097114417,0.147992121904189,0.0945310950305393,0.214392079146356,0.0737849300446354,0.0859047634934985,0.129809496652559,0.0723897837377101,0.345979138645168,0.18197638907635,-0.0409396190557024,0.0366172876329052,0.0911886979261908,-0.0262305128699535,-0.0589084388377455,0.0673887409867531,0.0614630867543829,0.194065151171293,0.0371179696744497,0.144097108809867,0.104742778913148,-0.0207531639598195,-0.0603399398240067,-0.138512814556271,-0.0148659966728096,0.0654968769524193,-0.0228113134364182,0.191618468162137,0.119794177954703,0.144906746118265
"16",16,0.740576338211,0.0101398038971573,0.540169905198871,-0.0144624076521164,0,-0.137164725339679,-0.104700353543457,-0.172157340805657,-0.000131829315463086,-0.106260337215831,-0.0997091823506316,-0.154018546650809,-0.133784367456372,-0.344250684634538,-0.167843762993893,-0.130070916303304,-0.0923798085302186,-0.111099259014073,-0.0265317474482288,-0.225981953083038,-0.0770593571118967,-0.13720475246934,-0.0322731714743465,-0.0996266775302834,-0.0648026377374773,-0.0978060124532934,-0.157775889711657,-0.0864664923230762,-0.244720228204667,-0.124468448330347,-0.104190677685724,-0.13477624509878,-0.0865292206946598,-0.0173843355972673,-0.145944460218461,0,0.203467313575445,0.136482595704048,0.150780817663419,0.222823120173495,0.0286097492367186,0.116560158101876,0.13469925964526,0.110126052109409,0.370349223672814,0.125094526537084,0.0621010799750315,0.0366941364899787,0.0695867561458941,-0.040252898789687,-0.0532416190641358,0.0112104731696171,0.082748788583874,0.206325982089768,0.00946398884558675,0.0852670744188453,0.0846031763105998,-0.016550559997223,-0.0623853984029845,-0.154337515994552,0.00497117845889125,0.103458558032472,-0.0174159691349802,0.156739310842974,0.133929189582051,0.0861679112282524
"17",17,0.737796841401781,0.0115027074295806,0.538056382175665,-0.0163253613843621,0,-0.108409990127097,-0.103099588408451,-0.169435865735085,-0.0706650521329938,-0.103224418094317,-0.137777368407205,-0.09449626209216,-0.147488894011847,-0.369769763914564,-0.152542398888051,-0.183868896728477,-0.118480326110625,-0.127610324828792,-0.0526099888408204,-0.207921849793645,-0.109282647045251,-0.116102579171027,-0.0833324743837183,-0.144110554583987,-0.0874031418342048,-0.0830520170541748,-0.198865297457264,-0.136791490544059,-0.237105427424267,-0.0561576950294083,0.0163842090387451,-0.133315348701745,-0.213882770423815,-0.0183892639254147,-0.139788772409973,0,0.160231331591604,0.0772111918007437,0.135282534481351,0.230539456400145,0.0619646397748672,0.148669383635254,0.194229317459834,0.109935751260624,0.341133694968496,0.154066321911932,0.0137410187941932,0.0320153425589847,0.0494839739300688,-0.0315642932902792,-0.059573353921418,0.040217706931176,0.0613049737104599,0.225618210745239,0.0387601103851485,0.094607189165846,0.00541259639798146,-0.0119818727512427,-0.0578961848345066,-0.0987117924103358,0.0293977041296413,0.10738857254353,-0.0233977120181953,0.196230447948971,0.130522803777199,0.0981785655205554
"18",18,0.738275766370492,0.0110556883240647,0.534237336760091,-0.0164580790030371,0,-0.157623645081521,-0.112198524278324,-0.150211867936733,-0.063726510455649,-0.1075827395387,-0.102365578205699,-0.104627774144374,-0.170577397525731,-0.365915134534504,-0.126725151013969,-0.112374521104953,-0.117431376384749,-0.15664389602981,-0.0107505740710234,-0.240516785141602,-0.140627623367487,-0.150075175579532,-0.072585971373703,-0.142694433100869,-0.10806419014951,-0.125966294527525,-0.214138955292359,-0.154507665838132,-0.174949775480016,-0.103084466881252,0.00889613377559251,-0.0985086454465973,-0.117630696258273,-0.0172379546646011,-0.132170862325107,0,0.162009957288979,0.0642117307460753,0.152354543425054,0.273682185444737,0.0690746371961896,0.105156353355746,0.140802637566926,0.116739473851151,0.328781646722978,0.17475669394395,-0.0227872986975636,0.0440226725614749,0.122933632326316,0.00342672267370273,0.0382577201490869,0.0413048866686835,0.0986970417925383,0.236571868783537,0.029937306556241,0.0927083374270308,0.0901719716499492,-0.0695100671329811,-0.105289767063003,-0.0780036728650858,0.0262521993074146,0.118731855724878,0.0286900093968499,0.208959692911722,0.112210438965615,0.166111662732544
"19",19,0.741109663747026,0.0111232878341973,0.522913275629502,-0.0151049556460477,0,-0.128266314405876,-0.103039221907419,-0.145694506262926,-0.0715457640307172,-0.102414579444827,-0.132271681325477,-0.137715410616555,-0.170774032834679,-0.326093603509501,-0.127790657534589,-0.126810834598531,-0.141545036317628,-0.203433687430457,-0.00487376400873457,-0.202911608533411,-0.157691140783404,-0.155029429968829,-0.0757896207940081,-0.0754666997959764,-0.0679145735119979,-0.0745168647730558,-0.211806046855224,-0.149442443395026,-0.177654752275192,-0.153030600034664,-0.00796022688155534,-0.0984524533556053,-0.151259935856632,-0.017442509127426,-0.142781985404896,0,0.149740191613888,0.107376978281261,0.114097402804546,0.266699223058382,0.0487636543806973,0.0927881403991545,0.208188846279859,0.118023525432154,0.322228225504007,0.189503102019763,-0.000150946560864396,0.0670997071454837,0.107320840555934,0.00205620918859216,0.00681932319032889,0.02411597479686,0.0936948560501308,0.180180042866747,0.0486366132951256,0.0861868488954583,0.0753685771236004,-0.0217990303863519,-0.107322732388661,-0.148331627868778,0.0431554690400178,0.124262114673804,-0.00447632246845003,0.193246900947453,0.153969950311596,0.114293403840885
"20",20,0.735619730981089,0.0100668600806387,0.525226122695406,-0.0130319169752818,0,-0.16370320225186,-0.0677325159878544,-0.157865957500032,-0.00605703488626469,-0.0701352449164091,-0.0837677845310655,-0.130655709054885,-0.0993039149914873,-0.33317528894858,-0.115478381552422,-0.111095940804971,-0.114758601065315,-0.124132377721884,-0.025149037600909,-0.164151709148112,-0.114467312964864,-0.131235655117196,0.0134521277829982,-0.0614562584294226,-0.112866264876163,-0.0598906572074383,-0.113422319575121,-0.118860813581541,-0.16715266268525,-0.0790268976942846,-0.0600219444218674,-0.0972063111842724,-0.145387007332036,-0.0436576686957682,-0.149861256749972,0,0.174535908922773,0.11306812178489,0.14213683160179,0.267033663088512,0.0482894575785165,0.0935186787748241,0.219024716001172,0.11862917655772,0.329009294314698,0.186335719326653,0.0625952735386481,0.0228955148444331,0.105562124155377,0.00855386261652627,0.0187205298383924,0.0918153626000902,0.0848872323705181,0.196002250539337,0.025014245260991,0.100322077157399,0.0318540748265059,-0.00328205725810062,-0.0352564420042456,-0.0748168976216343,0.0129131460587145,0.120544721844831,-0.0119821601286538,0.185352311261794,0.140211876781517,0.142599289251718
"21",21,0.715432142385495,0.0164793522798809,0.511071587374444,-0.0137179167580091,0,-0.126936148583491,-0.085634922323935,-0.120810368560388,-0.0316575376843245,-0.0924200906442122,-0.0952844401986475,-0.107417642853626,-0.0745346542171333,-0.352051107551966,-0.160590023125689,-0.0633160901546191,-0.108716995363005,-0.144626404471955,-0.0228230370663491,-0.159514393217451,-0.122716719444705,-0.212684128186531,0.0180320931126576,-0.0417672266482749,-0.0724456959194534,-0.0644260866629129,-0.173618381975931,-0.152914710836745,-0.146915242790549,-0.0710272753430366,-0.0598501353454466,-0.13096165806242,-0.152883426518245,-0.0651810441842388,-0.158000507076783,0,0.218424697521241,0.0960876988625482,0.113851022331788,0.256258697074486,0.0647232574648607,0.156438866171593,0.144396067021268,0.161568911180911,0.337868927411671,0.180346985419052,0.0652211915974588,-0.0021532120130365,0.106995214407968,0.0295479730547165,0.0137633961715911,0.0407374837176219,0.0711159820738517,0.207750330173723,0.0527198530126159,0.167066900748408,0.032826417478739,0.0137289601217688,-0.0720629277389135,-0.0725192236932251,-0.0363773437205002,0.132972738139491,0.0817214122983815,0.190407138585532,0.186204686914531,0.142763837179328
"22",22,0.713786557131404,0.0164470373475316,0.514909492436177,-0.0132271286818805,0,-0.133526085959604,-0.0920506801615137,-0.152725756014493,0.0188292580037208,-0.0853980695130037,-0.0978966039283071,-0.132273565486509,-0.0780012526882542,-0.353196720301207,-0.100601161333548,-0.068482967196962,-0.047248654614271,-0.145606331045475,-0.00126250431342823,-0.211074347290984,-0.0869491591715933,-0.127389873498652,-0.0144856753512165,-0.112774533296035,-0.0527215203382344,-0.131873993424412,-0.158698437847648,-0.113515590200951,-0.175414054946828,-0.0637268354959312,-0.0744657827191028,-0.0958835454645042,-0.185281940942981,-0.0537751716031989,-0.113994849932758,0,0.223486778657828,0.101319103870564,0.117715185536242,0.252763003052543,0.0730859205391919,0.0836681272896678,0.185023432330925,0.148243460166877,0.352323900888644,0.159888824578676,0.0996604571412782,0.056326221344835,0.115696130920208,-0.0277113294317102,-0.0538461095256274,0.043431429892814,0.0748490945895587,0.182098035389083,0.0442284676782125,0.167285168562311,0.0313759285715211,0.0327897672374045,-0.0935686814833634,-0.0571440792405647,-0.0544376888490804,0.114514905227812,0.0491025651982801,0.1971413167142,0.122427137938576,0.142877069796307
