"","iteration","beta0","beta1","beta2","beta3","beta4.1.","beta4.2.","beta4.3.","beta4.4.","beta4.5.","beta4.6.","beta4.7.","beta4.8.","beta4.9.","beta4.10.","beta4.11.","beta4.12.","beta4.13.","beta4.14.","beta4.15.","beta4.16.","beta4.17.","beta4.18.","beta4.19.","beta4.20.","beta4.21.","beta4.22.","beta4.23.","beta4.24.","beta4.25.","beta4.26.","beta4.27.","beta4.28.","beta4.29.","beta4.30.","beta4.31.","beta5.1.","beta5.2.","beta5.3.","beta5.4.","beta5.5.","beta5.6.","beta5.7.","beta5.8.","beta5.9.","beta5.10.","beta5.11.","beta5.12.","beta5.13.","beta5.14.","beta5.15.","beta5.16.","beta5.17.","beta5.18.","beta5.19.","beta5.20.","beta5.21.","beta5.22.","beta5.23.","beta5.24.","beta5.25.","beta5.26.","beta5.27.","beta5.28.","beta5.29.","beta5.30.","beta5.31."
"11",11,0.440316712990292,0.01500631656678,0.239896328947583,-0.0205145316598481,0,-0.155804899999455,-0.03409690874554,-0.211446338483576,-0.048477063666126,-0.0913361484156033,-0.0590630927007545,-0.136193598041968,-0.176202420065495,-0.255662213539327,-0.142598725532018,-0.173105162703155,-0.0961998796017319,-0.190831243712383,-0.0940879876353354,-0.21653849486216,-0.053440433746794,-0.138619443470126,-0.0299509040233734,-0.0558152795219773,-0.127939396150615,-0.0810262507396475,-0.182861473205624,-0.116592819136503,-0.261923059201938,-0.176497181782921,-0.0431070771300123,-0.181526274896926,-0.160659404947662,-0.141617790577872,-0.179782255768562,0,0.146688498039657,0.0888262240130029,0.0889585337009658,0.226490295839842,-0.073908172931799,0.111013137633798,0.110028649696977,0.0381752762709447,0.312365898711521,0.105913716394051,0.0828492625075712,-0.00305958593524242,0.102200176845508,-0.064876396868593,-0.061000455636094,0.0190010093276008,0.0631949039454561,0.130655496146336,-0.0129710389998811,0.0573197861410928,0.00218105626576522,0.00344964603489933,-0.112096516596731,-0.15532274566817,-0.0290892546771933,0.085639629811359,-0.0660298133423264,0.0942756157488575,0.209142885186294,0.00194615320149951
"12",12,0.440101451404243,0.0138044338946235,0.253139883398246,-0.0237472154951088,0,-0.161744275090198,-0.0298864383403847,-0.135581047574527,-0.0399742524204338,-0.0964798505879715,-0.0339133514864438,-0.1018553678436,-0.19195185738743,-0.340651854876824,-0.115856324131585,-0.141265116208897,-0.0842623854771267,-0.139018073033072,-0.0618173792540703,-0.176920524909651,-0.130276471925243,-0.148061670742726,-0.0501406602666,-0.0496347623770275,-0.0949000409113414,-0.0770862367226377,-0.176771051859106,-0.109664586266205,-0.172291925239314,-0.12569957869148,-0.0939432609732569,-0.134453077703984,-0.179380764260863,-0.124661362361944,-0.169263647388939,0,0.160877725911951,0.0799149044697492,0.098127092653964,0.225691886010833,-0.0446991238879512,0.105391009447805,0.0792708581120007,0.0131748037266658,0.37101828310626,0.132540965474682,-0.2323477328365,0.0524710173824306,0.0217914042400985,-0.0522075853824457,-0.0397933258951626,0.00214862052096981,0.0493832256419375,0.106733728303803,0.00755563158489896,0.142145999760324,-0.0210696323550889,-0.065964790771667,-0.113604906282392,-0.100992532816745,-0.0419089864613257,0.0724860878815422,-0.0259441496329483,0.092768102104291,0.185293577715429,0.0952862765818626
"13",13,0.417283650017751,0.0189793422716973,0.250945282044242,-0.0219886929369917,0,-0.0942573825645297,-0.0540742957443916,-0.150498636022618,-0.045393888457107,-0.0956608217858256,-0.114047069461815,-0.123982883084644,-0.141036576913429,-0.336449352786709,-0.136587032237154,-0.204558550344986,-0.108287050821107,-0.199345683504885,-0.0632491090400938,-0.204832286907246,-0.0756860879932665,-0.101551596755005,-0.0547648237223013,-0.0458250636512235,-0.15377428767418,-0.064922318833692,-0.138911332932304,-0.111006244965882,-0.158702160849479,-0.158109668053564,-0.0757822100029799,-0.191724819180679,-0.129813068855116,-0.164282403216896,-0.147786133510373,0,0.117626725089008,0.0400940960816551,0.0748899422077558,0.213467416941957,-0.00913388388979223,0.104903970227901,0.0730489070880187,0.0799618871721631,0.393750778744531,0.0612828190100628,-0.10433744430737,0.0153802549873382,0.0184692118471683,-0.0263796860792866,-0.0634050669109587,-0.0129801992327781,0.0544456363913308,0.0964541465576616,-0.0431860198064144,0.0874114832622417,0.101736108010301,-0.0471420117425173,-0.104421875814817,-0.0900199134785325,-0.0360637326223446,0.065009490293355,-0.0696633138863321,0.109692720438288,0.159762091612246,0.00433861909407006
"14",14,0.419488247444917,0.0158472218622645,0.251016386387408,-0.0210565274986966,0,-0.172006243769846,-0.0362602280921052,-0.156932644058017,-0.0313524550632852,-0.0614301012129593,-0.036318557619699,-0.0744595387226572,-0.16018512060414,-0.310825017134826,-0.149777160366761,-0.119381513887159,-0.0412446723336023,-0.15738196499971,-0.0482172446677131,-0.230921713817477,-0.0774434144841532,-0.152389987818705,-0.0765957965691193,-0.0990412411822781,-0.103771811630816,-0.0964912111144944,-0.13832560839269,-0.0791978249945699,-0.147996738394079,-0.150242391674623,-0.0737033668752364,-0.138182809968905,-0.137161292253285,-0.16638604994237,-0.167235153830709,0,0.106959631973073,0.0684486463605304,0.0817467854245266,0.192010665610738,-0.0541625556277657,0.0492199257030297,0.13286413246486,0.0414023306811578,0.387474179239956,0.0558684263070459,-0.0538038449291401,-0.0259965082913098,0.0536419450996053,-0.0742848429225585,-0.062290269451712,-0.0215164271477679,0.0755831307841211,0.235991630994203,-0.0766628695258607,0.0477725650973011,0.0886120748009492,-0.0182103795905184,-0.0860132991765138,-0.0857055561408065,-0.0328647840950351,0.0784720413881782,-0.0895769105654815,0.141382748122113,0.145002573499439,0.108905392540941
"15",15,0.419734850635524,0.0141861969952178,0.240424408390944,-0.0188207458948263,0,-0.0809606964299101,-0.018576742496356,-0.120307976915768,-0.0223305482150646,-0.0426950131824526,-0.0437298196865319,-0.0915186540949624,-0.105018436220087,-0.326287658734744,-0.165930388126988,-0.118254203960418,-0.101903092096926,-0.172216793654257,-0.0640883832032706,-0.225208173678136,-0.0632950638808541,-0.128629086356611,-0.0200002799361222,0.00316940318351182,-0.070496710811367,-0.0883277268651173,-0.118086070556881,-0.106095020516399,-0.206078512980747,-0.0701084186438121,-0.0555275423142234,-0.0969061356835687,-0.155296035118671,-0.0620680629610277,-0.0944158171651282,0,0.161552554582461,0.0856674630740177,0.133450682782531,0.210699161240182,-0.0320876072965283,0.120702801017623,0.125019980301194,0.0462089803583976,0.364691509799921,0.118981566852735,-0.110991736581549,-0.0360223841958897,0.0709340849861045,-0.0654164527710744,-0.0640098752793063,0.0369755492361038,0.106963030382616,0.157810243540152,-0.0448955394705754,0.0627074335888733,-0.0455267517077508,0.0324372880573825,-0.0894424293217797,-0.126904191353276,-0.0239250602133263,0.00694575487116666,-0.0496693226837392,0.0614874476911876,0.168835433859417,0.101855506579286
"16",16,0.400407721998202,0.013504021638812,0.231854861532208,-0.0209343948869821,0,-0.111204046355093,-0.0149548123587813,-0.109504230728148,-0.0167697813018273,-0.0496056104911899,-0.0502431908921694,-0.0784395164787611,-0.118944487196688,-0.342201513461775,-0.090198051544526,-0.158150762323481,-0.00887129741265633,-0.13482569029619,-0.0533197684108478,-0.139298733611792,-0.105700564263838,-0.123238985400055,0.00643464101520992,0.00751984473417711,-0.0464578375315295,-0.0995194558585063,-0.0887121769402617,-0.180300134067491,-0.143132136276435,-0.0812682274147286,-0.0491268699747464,-0.0874250848213599,-0.162156945818056,-0.0847493769188698,-0.155518156394998,0,0.171951724018529,0.069390517341611,0.0926699334371813,0.240283491115954,-0.036987956774889,0.0749888783653158,0.151554607176547,0.0935541223053606,0.377580155604571,0.131057796118492,0.0219004014375329,0.076482018025152,0.0503665327210078,-0.00270028943956038,-0.0730632266797656,0.0647160143270517,0.130975932263249,0.19189318046498,-0.0507613255988769,0.0600170234624036,-0.0307845056093461,0.0466194752516672,-0.0684370797745951,-0.0946137041467324,0.0258606048044145,0.0175362821205215,0.0101937719043665,0.158099547188789,0.149383307060844,0.0940291196903415
"17",17,0.396489447576982,0.0133304891156447,0.217532230066066,-0.0183419957027228,0,-0.108025251334866,-0.0521588481688649,-0.123504368258409,-0.0399529881638123,-0.06351060956026,-0.0225691507872924,-0.122761207148757,-0.0865750226488057,-0.276507422286812,-0.129162408471332,-0.153088938823429,-0.0446617497508763,-0.132059038335159,-0.046509900650802,-0.171727689790618,-0.0518318439724823,-0.100160656959756,-0.022614120358319,0.0138422087864677,-0.0445524773395502,-0.0958755991380149,-0.105365790885394,-0.145082424741363,-0.138064415016673,-0.140006805176215,-0.0226004359951906,-0.117617021628558,-0.0851043644359989,-0.0690592157936984,-0.089401783251334,0,0.159315301551767,0.0704123567835922,0.0676396791209787,0.240959100906233,-0.025896742013681,0.0818918048991954,0.116330098670029,0.120967074317262,0.386088039723179,0.111634780324161,-0.0109562519358293,0.0876916840966565,0.0856909447894507,0.0201425085808676,-0.0660298573985534,0.042788839326107,0.12793549144826,0.194164253375502,0.00425246813814784,0.0670061653650377,0.0133988784414504,-0.0425688478876287,-0.102616520214619,-0.0990523210397448,0.0413582664406304,0.0845500109552063,8.81704527714343e-05,0.166172483675093,0.182937694287455,0.0995973533477057
"18",18,0.411469233004736,0.0140933059450268,0.212053226230229,-0.018866720797448,0,-0.0408299679169649,-0.0587548015154641,-0.108521452404204,0.00403508599788754,-0.065829220716429,-0.0822513859209303,-0.140051414055779,-0.183105361844608,-0.261249293572874,-0.11993502205005,-0.139979636246532,-0.0757806296141505,-0.138829577548646,-0.061220108435202,-0.157392448079567,-0.0617791272844494,-0.0951960856776677,-0.0203891147715921,0.0191791757186181,-0.00162871617298468,-0.0610917258326986,-0.116636119623179,-0.123997516782847,-0.198286102390538,-0.162094842370896,-0.0719252890021865,-0.124150004525234,-0.0834812845104769,-0.0732139426944405,-0.138989743719103,0,0.168864279275909,0.0501988881668308,0.071670623795272,0.216762554911288,-0.0442099786838262,0.14446375773972,0.0906020197382479,0.118660716576385,0.375065324814349,0.119382333045977,-0.0435306340961922,0.0461487668771131,0.070887065944231,0.00194240815112288,-0.0484884586868595,0.0851811915030644,0.128443920029598,0.184644879086873,-0.00333817123719081,0.152150179681849,-0.00851391085222757,-0.0637609904109681,-0.00640026725193973,-0.0720822856329309,0.00403032802263672,0.100300466261715,-0.0656175569998015,0.135137909509771,0.089293866535954,0.0775997666196676
"19",19,0.41546249282607,0.0104727259300115,0.213729458008909,-0.0194991707078929,0,-0.0536586148601459,-0.0144146350361972,-0.0981993776394958,-0.0174280331435932,-0.0317104527203478,-0.0764847634665597,-0.0998349592632109,-0.154360142613294,-0.336105291992836,-0.101159486910532,-0.0954947627428022,-0.0618703618382025,-0.154157490743681,-0.0727975993415126,-0.135116972106577,-0.10180611333228,-0.091921859195441,0.00751042280564142,0.00463044832853283,-0.0219536516678375,-0.0721411900339468,-0.0693573452948692,-0.121256827940614,-0.158621858431262,-0.103453237756637,-0.0659571295957451,-0.146406566537338,-0.14222553963709,-0.149170020190505,-0.140441785335816,0,0.16389003440646,0.0455014460521148,0.161303511944596,0.258345744119439,-0.0129356313676453,0.11091246833624,0.0738925288286,0.0345988524216371,0.35087977506553,0.192060599525305,-0.0792981327607989,0.0167380011954388,0.0884859817936063,-0.0344836947613207,-0.0639649452792765,0.056439040537451,0.0799400430751143,0.217557029432748,0.000543847853647486,0.087418957442749,0.027729421961276,0.0295759777329723,-0.00716188883164923,-0.124799244275955,-0.0331477232675565,0.120941599568976,-0.0771939843659359,0.202811601251791,0.233661123522567,0.0793544117290726
"20",20,0.408631832945932,0.0107017308777714,0.215101807688571,-0.0218792308841716,0,-0.119723186179586,-0.0168489753689537,-0.0975159474149389,0.0184412666103265,-0.00839872757025038,-0.00627944500512018,-0.0885952366627815,-0.153643935015578,-0.297978680591776,-0.104626755259201,-0.0402597442325554,-0.0555951753881801,-0.177529947010652,0.0295763121386569,-0.193536821059504,-0.115160347656479,-0.0682286454180539,0.000883860204303019,-0.00464587542265385,-0.101872975811816,-0.0667041369732511,-0.118426078475773,-0.0956882906670718,-0.131257311019422,-0.0988453073547457,-0.0725739445867474,-0.101053078024441,-0.139983065794146,-0.133638861121503,-0.137323213232577,0,0.126245038519527,0.132544120569031,0.0997483856993674,0.264290441555661,-0.0506380345181613,0.1018507293129,0.158484340494957,0.102638465268588,0.388769971300898,0.185850397365059,-0.0828059799794052,0.0330535509654275,0.0884602684252448,-0.00940098372453849,-0.0591674263759449,0.0754198594029838,0.0447899819053062,0.183817404983576,-0.0481482281942845,0.0781072286544573,0.0697750396370109,-0.00589557191503671,-0.0865331554915935,-0.0651832085761391,0.0200531401191476,0.122587231184804,0.0388011011222135,0.18184597009702,0.234940632407851,0.0883092136789178
"21",21,0.40582974284434,0.0100189581308201,0.215888910757754,-0.0193402219337602,0,-0.11192412314622,-0.0100569857751668,-0.118451766896275,0.0113831283425316,-0.0937956041724969,0.0478485527753819,-0.073274415124661,-0.150164895883593,-0.259494538242545,-0.109408959906443,-0.0164153545445368,-0.0545998969535913,-0.117248000620995,0.0160476131207866,-0.151200446508166,-0.115751492871796,-0.0348222672662803,-0.0577143213532483,-0.0618679624565346,0.0160119444859915,-0.0548523800525382,-0.113506434741374,-0.12406961247661,-0.17636154943534,-0.123836788530128,0.00376045225650042,-0.0960914015142866,-0.138478356683954,-0.127119301610183,-0.082347734212861,0,0.145495820755061,0.126496874170502,0.0740847272298304,0.190185440646478,-0.0638980543649065,0.126281476974024,0.176687563008425,0.0443701852340398,0.355276556396602,0.154259101032525,-0.0421950040381706,0.0636970868678184,0.0405825076637775,-0.0720316722330321,-0.0258626808879678,-0.0176968057573461,0.101807050006828,0.177656400895602,-0.0855617345351437,0.0748676382247786,0.0597372794174985,0.0610659552932149,-0.0194304296879788,-0.0944551809618476,0.0213810320735419,0.0559860650098325,0.0330420939304968,0.157307643664308,0.0898840329110548,0.0917591385486779
"22",22,0.406447616963652,0.012901427219871,0.219457100962942,-0.0191245626803043,0,-0.126866780105349,0.00458185498280163,-0.0915216234443478,-0.0104589679483364,-0.0886357166349254,-0.029001417462581,-0.0627014945322166,-0.0932229122557603,-0.277995041831919,-0.0998777031338943,-0.0182871272632787,-0.0228293805369858,-0.181038221290675,-0.0449102234243725,-0.240397468193338,-0.0864715136693452,-0.122163963392645,-0.0592452611683681,-0.0148530196442622,0.0182212972347231,-0.100535356772371,-0.102593750636165,-0.117448412497834,-0.153297865871761,-0.15344717425323,0.0235106837883591,-0.114394000471115,-0.131669308911921,-0.137413786305451,-0.139437884866117,0,0.117324882768275,0.0997433619123671,0.12298036010187,0.168145575302007,-0.0118161952129507,0.123949815200692,0.173071932364751,0.0379608222073133,0.386105363724981,0.114780094716429,-0.121725427790643,0.0323112164957086,0.128308310411999,0.0216644389287461,-0.0182182097834641,-0.0109863853904197,0.0513856275875769,0.258305465878095,0.0688986923625112,0.113597349227251,0.00323792240402547,0.0572503343646458,-0.0229832822841085,-0.122226962709999,0.0423651938686632,0.0994461274741244,-0.00809342438253672,0.122525342145577,0.0946495063026368,0.0710266304985154
