"","iteration","beta0","beta1","beta2","beta3","beta4.1.","beta4.2.","beta4.3.","beta4.4.","beta4.5.","beta4.6.","beta4.7.","beta4.8.","beta4.9.","beta4.10.","beta4.11.","beta4.12.","beta4.13.","beta4.14.","beta4.15.","beta4.16.","beta4.17.","beta4.18.","beta4.19.","beta4.20.","beta4.21.","beta4.22.","beta4.23.","beta4.24.","beta4.25.","beta4.26.","beta4.27.","beta4.28.","beta4.29.","beta4.30.","beta4.31.","beta5.1.","beta5.2.","beta5.3.","beta5.4.","beta5.5.","beta5.6.","beta5.7.","beta5.8.","beta5.9.","beta5.10.","beta5.11.","beta5.12.","beta5.13.","beta5.14.","beta5.15.","beta5.16.","beta5.17.","beta5.18.","beta5.19.","beta5.20.","beta5.21.","beta5.22.","beta5.23.","beta5.24.","beta5.25.","beta5.26.","beta5.27.","beta5.28.","beta5.29.","beta5.30.","beta5.31."
"11",11,1.27608191449651,0.0186384949158681,1.15874891438608,0.00778039953338735,0,-0.110830094584373,-0.0630778094947561,-0.129435453543641,0.0256042777947884,-0.127440986326903,-0.0918726204865507,-0.152501941729952,-0.0442015626944558,-0.249121777597042,-0.0484576678404205,-0.107479592812436,-0.0687630865172679,-0.133146255753337,-0.0126505725315085,-0.177844219884956,-0.078511155147739,-0.095194757816167,-0.0442639341896225,-0.00749800771911754,-0.0283985406112866,-0.117337393262218,-0.163204553491427,-0.137629969554503,-0.0782609757553354,-0.0793674718656655,-0.0205943747955619,-0.0278923578481755,-0.0739183692093983,-0.0213758716515954,-0.102561599138456,0,0.106935691434841,-0.0042872083051231,0.0691756678027431,0.185366719404617,0.0406889871441196,0.0882195392454083,0.0771596165851861,0.0800132322645253,0.334699086299361,0.152740865735113,0.0301205910816578,0.0274760517795058,-0.00809285919300966,-0.00653999155296079,-0.0832214305205062,0.0406473355123538,0.0339818750525487,0.149444336134425,-0.0356301771583319,0.0401653108068361,0.0111182643743226,-0.0394041310144145,-0.110505707836048,-0.113720468322308,-0.061902108551865,0.0466382402545161,-0.0126093585673289,0.192638188728674,0.14514938784104,0.0770782634314227
"12",12,1.27664526693671,0.0187969224665436,1.16142720236444,0.0106811090776231,0,-0.136756089293543,-0.114748286235173,-0.126709108756396,-0.00634736100825701,-0.14238509971237,-0.0964218736078476,-0.105746916203524,-0.0424482002866805,-0.232186303771943,-0.0539734257489225,-0.146930456057783,-0.11020755207516,-0.137670123438128,-0.0358361263396098,-0.157270982513811,-0.129123314952773,-0.0784253602842472,-0.0402358200090692,-0.0167528826431968,-0.0469838035557945,-0.127104592286884,-0.162992824905811,-0.140585495782879,-0.0971813739700826,-0.0430509313017185,0.00349644761833509,-0.0593612152114699,-0.0984078728334045,-0.0255673231095326,-0.0816595732527321,0,0.0835875603283385,-0.0206762351338743,0.0962507012043425,0.186447995305185,0.0042553535771528,0.0609445745313695,0.0484281155898796,0.00221534738079253,0.311601476897259,0.166684866906626,-0.0839968824719281,-0.033817658600397,-0.0106984360798485,-0.00428590499666825,-0.0620440392861978,0.0473090335514371,0.0376364220069138,0.153233970233473,-0.03969651394187,0.0538441439730926,0.0023847527011739,-0.100489866696397,-0.0971855402819754,-0.115777903202519,-0.0495633828574673,0.0610770791779338,-0.00205008415517489,0.208226800686165,0.106886261009681,0.0922610537129903
"13",13,1.28550361011397,0.0144303149777578,1.16005390961701,0.00805116733333889,0,-0.121236822854587,-0.125017898105569,-0.0830414872747126,0.0480535216865366,-0.137897313995483,-0.115726180345716,-0.153713088512994,-0.0845975653661397,-0.245088528080831,-0.0721510683342054,-0.165122683035284,-0.127116273266746,-0.104443673432815,-0.0234639033158846,-0.180493440076324,-0.143285142369942,-0.0932693829175501,-0.0101484814797192,-0.0265801056296344,-0.038723660572387,-0.143831069718081,-0.16893289212857,-0.121310542498417,-0.102938232926515,-0.0407623237141825,-0.0217926324628884,-0.0787807861661389,-0.0635385199438744,-0.0346595720699724,-0.0775483479402957,0,0.138470763389466,0.00288816888877243,0.0974894203082615,0.214274521435387,-0.00320115991780465,0.103760092588788,0.0594055464756608,0.0305229741304647,0.308006212301339,0.13967395759156,0.00016303617165879,-0.03721404977763,0.0118410855589686,-0.0239299330234317,-0.0615239840888458,0.0614793573023685,0.0676837421937069,0.198386827104784,-0.083779030235528,0.0316229707506052,-0.0132702060777546,-0.0886255026383425,-0.0955950560316925,-0.11108023706885,-0.0908848123985314,0.0266529102305403,-0.00841231791886049,0.234216612657781,0.138881817803799,0.0866536266928537
"14",14,1.27877868271924,0.0223274479801868,1.15257223211643,0.00731107528696661,0,-0.117427783844513,-0.0980745524929937,-0.0885747741376397,0.0293346334334115,-0.136453885013391,-0.112232867640907,-0.151671521257307,-0.0799739462443825,-0.265101926502467,-0.0870448142014405,-0.212104993168071,-0.124003064767042,-0.126335738489791,-0.0286631270866733,-0.192575455832553,-0.102060586709911,-0.0890159770761685,-0.00703909229366455,-0.0557084145606499,-0.0658113345502766,-0.128878799339737,-0.18362580701056,-0.122488429895612,-0.103333123657483,-0.0748694131285675,-0.0308382957155595,-0.0391283999236624,-0.0851735302386125,-0.0469313095906678,-0.134211698843073,0,0.10104975719249,0.0285523555532695,0.0949485928111262,0.194900642202264,0.024638441336165,0.0796003475552089,0.0810828164676527,0.0633972569016345,0.290117130174086,0.142154059865193,-0.0518681165306327,-0.0317285506211784,0.00990084700986743,-0.018842083400459,-0.052137391370216,0.0686027557491231,0.0548710170508111,0.228701930076561,-0.0608122150410782,0.0338663565567362,0.0104255252620844,-0.0534228763030122,-0.0919586935035855,-0.142565950462088,-0.0908108039330964,0.0587785138346278,-0.0122918797176414,0.253061572697302,0.0994076436083436,0.0564244592954882
"15",15,1.29028490096783,0.0206537069058763,1.15686226891188,0.00646651063370072,0,-0.11592745928759,-0.111956660382475,-0.133991158549898,-0.0044751326361138,-0.136288657325229,-0.123126210000991,-0.149557764629548,-0.0899630312955158,-0.224440115287503,-0.0565349573591473,-0.268017070635576,-0.11486044665328,-0.149233800654783,-0.0383274999724839,-0.195982409116205,-0.106757074641907,-0.0824247211201988,-0.0496889546262784,-0.0901467440039595,-0.0432357345173002,-0.126434071957405,-0.178730374509874,-0.138174533959327,-0.128141147077544,-0.0982139028678124,-0.0126867411782263,-0.034595325269717,-0.112474374764834,-0.0690832174705264,-0.118982726079855,0,0.0722279151273987,-0.00924201939258783,0.0890973876822176,0.214179117150235,0.037170599682589,0.0919256163397046,0.0633366325420416,0.0429093063907794,0.319437195696137,0.113646647591714,5.18934456946313e-05,-0.0387107017622564,0.00958562463639115,-0.000851703217719227,-0.0733780597937145,0.0328152674216294,0.0655748165571682,0.223376308081473,-0.0523503218512835,0.0556933677551133,-0.0516042484576169,-0.0576572981374177,-0.0301374516164465,-0.101744875866587,-0.0805845840405115,0.0576999297340353,-0.0109732532910048,0.254444780404027,0.12098452540255,0.0652443027669003
"16",16,1.28813077299408,0.0164882336989963,1.15441664755851,0.00626188518673563,0,-0.12880354515921,-0.107439195511441,-0.144017751042171,-0.00998672280834469,-0.155456073609141,-0.131802283160671,-0.143710813945635,-0.0991570607737191,-0.248956220138868,-0.0633551324901944,-0.0810596775741214,-0.112626603995616,-0.118019487522004,-0.025843054186004,-0.223663567000096,-0.11917493963112,-0.0777120032021683,0.00488386889098241,-0.0267697663934217,-0.0631345109494325,-0.138218260871256,-0.078460003270497,-0.12683012229093,-0.104696604313694,-0.112299959241365,-0.0091170779842797,-0.0367507937467941,-0.127891191838892,-0.0566897116034911,-0.0935953219743149,0,0.153143647319579,0.0437508182714539,0.103351315393516,0.189447255675652,0.0451195140847774,0.0929896405971297,0.070590579707289,0.0550743063787379,0.311225070656861,0.16883168617787,1.23201936328247e-05,0.0160971735683665,0.0170419419500249,-0.00771957137328811,-0.0423953645024868,0.039182135606658,0.0470659048477416,0.202295997657601,-0.0551175354150414,0.078600166175082,-0.0014671119310818,-0.0565938357185752,-0.0408623669599374,-0.0942717363216381,-0.0540965624932914,0.0469643126700406,-0.0226631195509742,0.260238559083554,0.109965273254117,0.0984058299730266
"17",17,1.29074023680283,0.0161257705388646,1.15420207086959,0.004774895349012,0,-0.136715726991444,-0.150584336393594,-0.116989943959618,-0.00758308335473418,-0.128427811193065,-0.102616790935409,-0.146575082783657,-0.0638955701673331,-0.27321539920207,-0.10831121499998,-0.101978717511437,-0.10335097191642,-0.0952545967708942,-0.0247182278927474,-0.231253502360709,-0.120488235305273,-0.074779534441143,0.00468406229462869,-0.07086310481476,-0.0821189465314586,-0.154218492334251,-0.0788911340463364,-0.156295511945343,-0.11024419201449,-0.0766448712539825,-0.0278839501582495,-0.106553835495301,-0.0633631084122115,-0.0266253285167532,-0.118093856866072,0,0.152561087722324,0.00668124832579494,0.0863584886736867,0.174981746291718,0.0259348816306328,0.0627375825506445,0.0430015013566535,0.0741548676617604,0.316455024512873,0.15314373048153,0.00284050207027484,-0.0220497324295404,-0.00509736154037177,-0.0158313882827754,-0.072495889828076,0.0674467735353967,0.0367160300917235,0.120024018912496,-0.042204323840124,0.0635731839493661,-0.0232375133428952,-0.0767054671524126,-0.0788038912275876,-0.119766640109991,-0.0382419863942717,0.0867442406206304,0.010172549913347,0.201926286558669,0.100141379725586,0.101384966629932
"18",18,1.29406733376925,0.0189163438782326,1.15433905158909,0.00819022037138335,0,-0.153878943720683,-0.146558592759087,-0.136882658962493,-0.0255714625051749,-0.146066041650119,-0.115519030362518,-0.171198481181105,-0.0816162390979204,-0.273636228564949,-0.0771395368322514,-0.171234514208263,-0.0930357589225975,-0.141900815368289,-0.0420383529278568,-0.21634590166762,-0.15216451280344,-0.0714447986183685,-0.0592543609543344,-0.0744272153719094,-0.0555217043926045,-0.155077101936338,-0.0743443682079785,-0.157183338068082,-0.116787846292192,-0.106844857145537,-0.00724878723344352,-0.0713592687797253,-0.0619697119937543,-0.0407070352537779,-0.107762961935136,0,0.0794471326415924,-0.00564808729428123,0.082362495215563,0.160685932125672,0.0421344499837297,0.0630610911595432,0.0589626513475144,0.0414125900408807,0.320340228911058,0.0836582994711488,-0.0404411405974172,0.00805986149982243,0.0220506924058208,-0.0300689119892087,-0.0826479304461864,0.0646846878171263,0.0600549711620466,0.088063532784135,-0.0451020181711519,0.0332752884483595,-0.0311327971779402,-0.0736704062301227,-0.0858390330950494,-0.0911597563644393,-0.0461941076941857,0.0298200147168322,-0.0297320625168058,0.21983722656644,0.15880338937276,0.0695011530873396
"19",19,1.29385230635749,0.0169074368024174,1.15861807571054,0.0116098754688792,0,-0.16871936264106,-0.104393453675987,-0.163090646878199,-0.0101502515841038,-0.129519053906129,-0.118370963685811,-0.18359532889524,-0.0738619406756521,-0.241195926357115,-0.110749168177361,-0.08530591658677,-0.101378717217984,-0.170940722988396,-0.0125984364365223,-0.199725615508064,-0.11755059674397,-0.107085960865625,-0.0546261097607365,-0.0851315261475597,-0.0689118145182583,-0.108542946792478,-0.0871964745065484,-0.14696801174441,-0.121481512556024,-0.101523772161003,0.00126250000858499,-0.0538556492832661,-0.104603029201345,-0.0455363744357087,-0.0973527950987635,0,0.108677558435194,0.0134176626609622,0.0799803373675693,0.214637293112512,0.0227963295110752,0.0672931015381299,0.0849410679570697,0.0969352869889082,0.317391800845645,0.166131561810389,-0.0123335104325657,-0.0427409303029838,0.03495328176035,-0.0210955795594295,-0.100300934758048,0.0841138493466017,0.0752372329720518,0.0833173853795314,-0.0779867173454257,0.0253228325262532,-0.00559764348819017,-0.0813438946131457,-0.155942052206061,-0.0991638292444582,-0.0543212725743871,0.0756340220342585,-0.0330207339617174,0.222546522944801,0.146688978690735,0.064845782612247
"20",20,1.29754025507909,0.0173538867568661,1.1539600013554,0.0100518469854132,0,-0.147752589725457,-0.0904696792025276,-0.148616836862737,-0.013444826262408,-0.146633531291205,-0.104199698993357,-0.131410859438542,-0.086242630525934,-0.260362919139309,-0.0733522810686706,-0.0740958143726023,-0.0962509612290697,-0.115298729686696,0.00820012766276486,-0.209692184280317,-0.125481968872765,-0.100082501081068,-0.0215811570362996,-0.0614504870984701,-0.0735168886704629,-0.110470547004448,-0.151783485763641,-0.150832484292963,-0.128075409233406,-0.102045490963797,-0.0152747468890458,-0.0721348487596119,-0.0848093987327964,-0.0353305330846537,-0.134866243189817,0,0.0841483697377881,0.0411577388238001,0.0950234437857905,0.220689235157911,0.0538541889021101,0.0844858257219623,0.0603923640741026,0.099229207236872,0.327773685097574,0.153388142041368,-0.00816970999039577,-0.017271693134671,0.025321707758775,-0.0198672088146157,-0.096657205322107,0.0808293206434334,0.0302203489929094,0.100441187641891,-0.0862362905984432,0.0265391336268278,-0.0045906745405663,-0.0707018662823031,-0.133939493912298,-0.137984860271387,-0.0338349725445469,0.0790261727277384,-0.043132768384099,0.249965167733298,0.155358753966521,0.0663467838078018
"21",21,1.2959467904274,0.0186448910592751,1.15397998512203,0.00422255223865454,0,-0.143204558331729,-0.111443248625954,-0.144445304110152,0.00869690092147298,-0.14578939013837,-0.10776467746093,-0.163207114443785,-0.10019750987116,-0.257370415548943,-0.0675253687527901,-0.0798504534831701,-0.0974928671263861,-0.108121110966431,0.000229600159699864,-0.174201194810036,-0.138556870423811,-0.098131437527999,-0.0649287419768352,-0.0690884994894284,-0.092969720876718,-0.122785956587394,-0.166062038448777,-0.156079511556843,-0.119475032568343,-0.100232761767764,-0.0399798241285584,-0.083541838353075,-0.0728473723028548,-0.0452831515750819,-0.11509643850463,0,0.0838677200004221,0.0657612619013346,0.101758282370292,0.198874786873595,0.0169485866470202,0.0614780429416713,0.0780761608915237,0.0531724677834481,0.314383450049759,0.155992701296148,0.015737462625092,-0.00177080107070337,0.0309981000398286,-0.0467536624064923,-0.0396125824098686,0.0360772956613913,0.0536984178714334,0.211224282525614,-0.0985646738964525,0.03237209271702,-0.000341652486475944,-0.106609535137993,-0.0781515641137875,-0.0916130271503452,-0.100811537503887,0.0743574782729944,-0.0500426916073269,0.260279040261696,0.173759121537852,0.0747521978430953
