"","iteration","beta0","beta1","beta2","beta3","beta4.1.","beta4.2.","beta4.3.","beta4.4.","beta4.5.","beta4.6.","beta4.7.","beta4.8.","beta4.9.","beta4.10.","beta4.11.","beta4.12.","beta4.13.","beta4.14.","beta4.15.","beta4.16.","beta4.17.","beta4.18.","beta4.19.","beta4.20.","beta4.21.","beta4.22.","beta4.23.","beta4.24.","beta4.25.","beta4.26.","beta4.27.","beta4.28.","beta4.29.","beta4.30.","beta4.31.","beta5.1.","beta5.2.","beta5.3.","beta5.4.","beta5.5.","beta5.6.","beta5.7.","beta5.8.","beta5.9.","beta5.10.","beta5.11.","beta5.12.","beta5.13.","beta5.14.","beta5.15.","beta5.16.","beta5.17.","beta5.18.","beta5.19.","beta5.20.","beta5.21.","beta5.22.","beta5.23.","beta5.24.","beta5.25.","beta5.26.","beta5.27.","beta5.28.","beta5.29.","beta5.30.","beta5.31."
"11",11,-0.673899150015014,0.0207422292596495,-0.510710682820579,-0.220757597554464,0,-0.100148361217106,0.0913691579940256,-0.194849066039381,0.0511633038382814,0.0768061957483641,0.0256941508329923,-0.0528349987451845,-0.10976436845096,-0.274701266094548,-0.0346686787299291,0.157591997509221,-0.152502929123529,-0.0593017265707095,0.0823035044321638,-0.22682837432605,0.0881652363826877,-0.133074279465095,-0.00521879298450059,0.0876372305171385,0.00556965008478086,-0.0570979538107958,-0.0200472327621541,-0.0961686091869118,-0.235844001260561,-0.0515941864726761,-0.018824279342569,-0.101946333099804,-0.101935010997683,-0.0542305273618048,-0.132815699833053,0,0.0742293245676534,0.0896786410634056,0.161876102197203,0.193081457356153,0.0356310196867203,-0.0918714563150633,0.0598308485873979,0.113717587961381,0.398230252865752,0.163148053629509,-0.00327356607395174,-0.170286113891403,-0.00472091505578149,-0.100740100620058,-0.102684817274368,-0.0540370549088717,-0.148029140379997,0.0539830093911422,-0.159324657273635,0.0795589604641107,0.0706687532239474,-0.319859906291917,-0.077013500385923,-0.399815570199656,-0.163595983938286,0.00746578049362654,-0.150199600684487,0.038080586875367,0.11491645871163,0.0105310832122817
"12",12,-0.684018497363454,0.0198345335220668,-0.511344976963945,-0.222364895371865,0,-0.035885889621537,0.0456990276307421,-0.0914491073751216,0.00795158431146833,-0.0566976883567848,0.0169741136339595,-0.0277388435073028,-0.0950838262344244,-0.265123774510163,-0.110239624762273,0.0833530168416591,0.0150401952737125,-0.044461666978877,0.0588545905345682,-0.239334562208462,0.0119407717215563,0.0224128564079698,-0.0391770143957836,0.0757332351456063,0.0521419166858153,-0.0651182404312315,-0.0400285220778348,-0.0965720757713473,-0.221474685554914,-0.151207369274586,-0.0196992010376915,-0.0902427395318278,-0.085030230493324,0.01857578861066,-0.10729611327047,0,0.124850874749935,-0.0748864213139995,0.0481308262081245,0.139537548951123,0.131954173767369,0.002174877842127,0.0986932089430976,0.175144480761282,0.450161616736096,0.0622209054161771,-0.230466261203498,-0.187890909194661,0.153102829619627,-0.10030067435489,-0.270795366438465,-0.129929019676768,-0.0562670006566713,0.0397742867348481,-0.115973472193116,0.0450457029992646,0.0896413175005259,-0.299102987369246,-0.172930183460392,-0.388969844734096,-0.219589146530879,-0.0843385091856429,-0.201497001078424,-0.0686141576112648,0.109735674972653,-0.0279802520677029
"13",13,-0.678791699748855,0.0216496982576617,-0.503196552592864,-0.226045583848664,0,-0.0388722608126774,0.0982527634343209,-0.0717637419285587,0.00585466811825036,-0.0594240577469648,-0.0174036021753652,0.00352491456214811,-0.0555472945324271,-0.268764283426969,-0.211636887335866,0.333995621153386,-0.0932820031434679,-0.0778974730543631,0.0648413388336943,-0.167019932934107,0.0689163625750616,0.0128882111950892,-0.0692953793492639,0.103534352025907,-0.0185354228113948,-0.0281922944058938,-0.0221062877661081,-0.116003530273312,-0.17089509856955,-0.149736602739365,-0.0722859099954122,0.0533092597849474,-0.0687440667392089,-0.00489113925012225,-0.0716522657179198,0,0.0514232109959098,0.154629051251859,0.0601867729066029,0.179939723128252,0.0470722923816484,-0.026472307685473,0.123874044525655,0.19720716961228,0.453531601948549,0.128458016146961,-0.230561701393178,-0.288081340303074,0.15590317086605,-0.10253637733801,-0.0190629251930403,-0.0234502823789139,-0.0636071157398785,0.086441065918024,-0.205679040762468,0.121414426575084,-0.00861562122097771,-0.242620770377927,-0.0746847366787683,-0.252226551414556,-0.181601358372305,-0.0643298567231964,-0.227246142650108,0.0448281711395704,0.0835884382319,0.0614399429430367
"14",14,-0.675200545077543,0.0168383953545295,-0.490112632366074,-0.230538752592478,0,-0.0359100532114881,0.11955428974917,0.015250514026109,0.0362054795870842,0.0442548346881598,0.128801527866609,-0.00603060146255027,-0.0750795348184275,-0.279419810539235,-0.141057045185257,-0.30707300346537,0.0993990494801167,-0.129435880210852,0.0271730906192383,-0.220095322027677,0.0521369475688273,0.0462962943912994,0.0139863962274975,0.00763489460840849,-0.028573528024805,0.0806174604818219,0.0976132544805974,-0.128886864625953,-0.173383724433109,-0.0645952306287783,0.021898336926412,-0.0551124369064341,-0.0290689707640623,-0.00780568052264993,-0.126944989318203,0,0.0584100661789384,-0.045243394193057,0.117920048361562,0.23798805479432,0.0278562489469423,-0.0687313167816788,0.187748242819367,0.181959591501908,0.37026244054524,0.0936252349910153,-0.0787104328775022,-0.133677048427448,-0.00856499933554766,-0.0943280705605086,-0.165580529259634,-0.0541111876679466,0.0135204620048219,-0.0145327990312895,-0.0498968573177953,0.126606536354559,0.086142906609705,-0.262374976865459,-0.101906376900499,-0.409181916505189,-0.116109073733552,-0.00978503147430057,-0.190229655708554,0.0140876555737667,0.25824384131273,-0.00155003043046742
"15",15,-0.680916170286426,0.012604091851516,-0.482769858954166,-0.233620981651944,0,0.0611779080406824,0.0703981227859152,-0.00379214944620196,-0.0197436275693238,0.02468665345855,0.121988107274739,-0.00360566555959161,-0.0547037326047104,-0.25010200144302,-0.100987009010872,-0.017343889947278,-0.0192985659200695,-0.124213528631123,0.0520509946208732,-0.11320357556759,0.0391426152295722,0.0508494484522637,-0.00878077543326843,0.0280536040877406,0.0661127576747532,0.0805043982993138,-0.101732514115426,-0.117394582861332,-0.033575565580379,-0.105857156824276,-0.0213251027637648,0.033331532820029,-0.0114975922790563,0.0653990462965684,-0.0430079719749599,0,0.225728181872959,0.0718770864253612,0.0645950387549355,0.291000171167729,0.0738104139119923,-0.15060538053656,0.0602634657831961,0.0967817581511776,0.34689802561716,0.133078876538386,0.00775809375436021,-0.174131636893958,0.0770818915782465,-0.16931319871729,-0.133963497946645,-0.0400710581374067,-0.0282795489199285,-0.0857225930193303,-0.258831679118815,0.0921975370128299,0.0392047708346506,-0.402416515479063,-0.1914510838333,-0.422241164136431,-0.124727998994504,0.0110970332514269,-0.24331384547326,0.00329746745410466,0.10512172873631,-0.0066334244182467
"16",16,-0.677416781033703,0.0121145119511403,-0.468301695298908,-0.233885088896898,0,-0.0643687633932189,0.0999251492687788,-0.017631062015346,0.0441927309993543,0.0175388951020825,0.0878757223186174,0.0314187925508991,-0.0847733498632304,-0.185404520746673,-0.12125066416564,-0.0693834663589405,0.014637795543271,-0.0582290309856892,0.0278929761260763,-0.0636989252628285,0.0994578693897815,-0.0814191451283061,0.00501823090830281,0.0455942906957716,-0.0593675028129044,0.0882467769833546,-0.0740429962466843,-0.154708188640926,-0.0686283119329549,-0.0249703388371157,-0.00930344579353966,0.0931846084059155,-0.0103296928184637,-0.0123191917450389,-0.102284065360802,0,0.204701521027925,0.23606700017351,-0.00536025578321296,-0.0221874513117747,0.0602733273838944,-0.195333425211845,0.0636343308958389,0.13009197497819,0.592886486841555,0.154158407914773,-0.178072612214468,-0.118115463582536,0.0376154748491486,-0.169996830285463,-0.175382107797464,-0.0760506258065397,-0.0464816446252842,0.190028607280559,-0.293570589121107,0.103136287187038,0.0894167595581811,-0.339707553646792,-0.0402317407308475,-0.383402511889174,-0.00916011159800081,-0.0538332393067107,-0.304218347714784,0.10185148026068,0.165437110282069,0.0492993727780233
"17",17,-0.679991139676683,0.0161307662791539,-0.46339615377092,-0.241534289357989,0,0.0194876400577657,0.108581628355635,-0.183084223421233,0.0824495563081903,0.0037112794892773,-0.00699885960474193,0.0452015555182313,0.0327573986844127,-0.328106966465738,-0.0219050799152688,0.00976653086462667,0.00216954402197786,-0.0570124103172249,0.0321655546974302,-0.14069519473891,0.0920718151239964,-0.0812702423682881,-0.00589300509084466,0.0443102053718021,0.0498941828923039,-0.0333662544311343,-0.0508080145763193,-0.0820530326338628,-0.152190836046195,-0.0561396017548093,-0.0115314732574157,0.0510580999391278,-0.0107011577127293,-0.0471146772802627,-0.166999825480422,0,0.138658018230696,0.233055174550636,-0.0274903219260795,0.223614269329651,0.0521588059298976,-0.187644324362375,0.122463970232602,0.208026984761783,0.297301409103318,0.078329455398911,0.026090527885701,-0.144866993226479,0.0448953335557083,-0.0714759950470063,-0.0820366857409355,-0.0824407655047617,0.00863986181904564,-0.10982149971796,-0.152200703478138,0.0384658265121278,0.129930598114084,-0.291278460742311,-0.0623940707141088,-0.379845208651052,-0.288684863727071,0.015984616137909,-0.100045127610427,-0.0489257631742752,0.130116104687551,0.0514721525059848
"18",18,-0.680580469122412,0.0165780430329935,-0.466468738606714,-0.239588684366555,0,-0.0182144702298507,0.0600263220617988,-0.182452317689048,0.013117646663288,0.0125999195775911,-0.0404301271586246,-0.0406128521722027,-0.155331458239247,-0.314166528584637,0.00562141875485772,0.124982870657799,0.00800294607097288,-0.139426105179666,-0.114572162428883,-0.0973699598457024,0.0382077776131505,-0.0901076179358563,0.0371836694357841,0.0266278233481099,-0.022671753500365,-0.0632054878618782,0.045722361687528,-0.124268081905321,-0.129475967072567,-0.138194770072721,0.00168741777409442,0.0488269205792608,-0.102196346272867,-0.0286465919997083,-0.149326489675242,0,-0.00612676468733851,0.15136611996246,-0.0703115588146195,0.083501711638185,0.0389634241477965,-0.206005395923195,0.139174573341622,0.142575323803661,0.389288026602198,0.0162132065884752,-0.0876193848549647,-0.134588567405662,0.221285122660284,-0.187281408682162,-0.135385604085071,-0.064209199086088,0.0604447466579016,0.0119579578991231,-0.221224494804347,0.168847917224987,0.0145657383031823,-0.334437889866618,-0.153556666277073,-0.358546321377704,-0.208446874652859,-0.171182029611218,-0.179982668715077,-0.0258072503942458,0.259218238401346,0.0203537380186256
"19",19,-0.677863064818842,0.0222775856871358,-0.445868024276905,-0.237188892777637,0,-0.0627016549148408,0.0753348828556142,-0.101095889852665,0.0314662826459291,-0.00295210058231718,-0.0170094116201537,-0.0179411632270754,-0.086458194231759,-0.266120233086323,-0.14069012872101,0.124454727343682,-0.106001447557141,-0.118010347225729,0.042561765207632,-0.246197000299323,0.0259229442594187,-0.0095692141235178,-0.143146998859714,-0.0032202681629552,-0.0844641947337891,-0.0536449350728898,0.0130491452448394,-0.124889640966875,-0.271173064319644,-0.119675322759465,-0.0654133795485259,-0.0430731559281694,-0.030600015851275,0.0213810549841516,-0.0542351225213469,0,-0.0683704332959731,-0.148075935612365,0.017985519863316,0.0651046705814744,0.00736878370473099,-0.232049115090388,0.106070135098262,0.169707129615651,0.424920823169667,0.114028336342029,-0.119483467688844,-0.107579861158579,0.190046887800325,-0.165237666426195,-0.153952994996116,-0.11303437398561,0.0645340490071995,0.0930109218148999,-0.13969409609962,0.144473653862941,0.0634898797737559,-0.225130109267391,-0.167386213888558,-0.338318129252329,-0.146751960352203,0.0159766150984929,-0.243463471366793,-0.0374503691716319,0.0245821763811731,-0.00558513642457993
"20",20,-0.665219082592606,0.0189829921588939,-0.461999939679024,-0.236656322265523,0,-0.00444360484676068,0.104386251360022,-0.150623461097178,0.0163645824579611,-0.00876024895547076,-0.0385736231451238,-0.0458176147929739,-0.080379414722027,-0.300158479070591,-0.101402711370901,0.0569261748106466,-0.0492565000779728,-0.119431004232334,0.0153244799321695,-0.194457076359678,-0.0176629495974426,0.0716301097861868,0.0755440459329388,0.0412842589598169,-0.0753820074759765,-0.0531379562784218,-0.148646338211154,-0.200402529944858,-0.126927368026728,-0.105736132346289,-0.0343853922304963,0.0972152131553391,-0.0518644644304935,-0.0572836262693133,-0.065952666870132,0,0.161142522356957,0.0277994552892981,0.0152057212749445,0.168717225625728,-0.00808482246981919,-0.125964303313249,0.100239534374196,0.118141723279498,0.451534799557174,0.142141059262432,-0.195803670894705,-0.10614667674498,0.00732340509373927,-0.147877577967465,-0.0372105946441402,-0.105262403974005,-0.0756878298472087,0.013987649865668,-0.108106721634349,0.0571886893960206,0.0065928080035999,-0.157319261827968,-0.0973023011586413,-0.385309377097155,-0.160008385965076,-0.187357722807098,-0.303845490626238,-0.0943728489238222,0.0685218791109631,0.0986583232599644
"21",21,-0.656296365220086,0.0173668514853001,-0.457603562980712,-0.22855915981681,0,0.0268316708840034,0.134959615480362,-0.176525607020152,0.0533808579206157,0.00541886108879984,0.0139237379203904,-0.00379980353069483,-0.106893481199698,-0.244286151392722,-0.103160512115392,-0.0651782853727559,0.0203801375154252,-0.191767543769306,-0.0760662132700989,-0.211584870716537,0.0322634503518957,0.0709277215452105,-0.102317602411992,0.0515027137639838,0.0445593019126828,-0.0980137888948522,-0.075979545607137,-0.214365389697883,-0.198175158213819,-0.0837557944929105,-0.063977416612331,-0.0230170081642893,-0.0665903510503768,-0.0734578590590739,-0.146499082566623,0,0.0833145069551109,0.114682873359756,0.0328337888751148,0.153579560413767,0.0129060641642457,-0.113329595136767,0.0838890070823528,0.128554321168654,0.287218474185936,0.0138783647751386,-0.372126372556374,-0.205144030869141,0.0618555545251978,-0.115148626363094,-0.266495302049268,-0.0307606052144435,-0.139175993332547,0.064768536315396,-0.120898395645743,0.0467202359416571,-0.0479292053116459,-0.34585009514931,-0.137930777164338,-0.325896149665066,-0.212690719146663,-0.0976161534148547,-0.202777604971033,-0.036563571196289,0.130728369181185,-0.0883899218096423
"22",22,-0.666591918332777,0.0188718913938333,-0.471221468324109,-0.216433035079196,0,-0.0665392782447735,0.0763686949674863,-0.10737413507892,0.0280653649874066,0.0563085590782544,0.0841826930835084,-0.0130119929587712,-0.103231337573633,-0.296799907023423,-0.0501962538197684,-0.123306832595003,-0.0568898084435343,-0.199956406854024,-0.0664084768516377,-0.187136191987882,0.0423842957868235,-0.154534446215397,-0.155095302286634,0.0520039349980961,-0.00456548805869196,-0.0641777599960894,-0.166573889899437,-0.119737556709481,-0.260945630863323,-0.0826733002404505,-0.106056884772066,-0.0144405876083064,-0.0802171966720588,-0.00205259313189131,-0.0692388136872529,0,0.00195859453338221,-0.219958991569811,0.128705174379598,0.302065408825407,0.0418891222202519,-0.0808656284245309,0.0517889933485352,0.211012694173504,0.247707631452599,0.137714903689089,-0.380875476857395,-0.0965879062291524,0.00662544188247677,-0.309347491591094,-0.187102268467274,-0.127626330721795,-0.159673724980191,-0.0899051357157632,-0.33361707445051,-0.025241396360609,-0.0570683878099277,-0.292163582990831,-0.113999217449987,-0.331060614682842,-0.244390913605629,-0.146771102055015,-0.23748267161646,-0.010899727373517,0.0648734893104836,-0.155738609964378
